0.00000000    0.00129400    0.00129400
1.00000000    0.00110000    0.00110000
2.00000000    0.00073350    0.00073350
3.00000000    0.00089450    0.00089450
4.00000000    0.00095300    0.00095300
5.00000000    0.00079250    0.00079250
6.00000000    0.00119850    0.00119850
7.00000000    0.00079100    0.00079100
8.00000000    0.00068850    0.00068850
9.00000000    0.00104500    0.00104500
10.00000000    0.00110250    0.00110250
11.00000000    0.00067450    0.00067450
12.00000000    0.00100750    0.00100750
13.00000000    0.00070450    0.00070450
14.00000000    0.00084150    0.00084150
15.00000000    0.00069200    0.00069200
16.00000000    0.00075100    0.00075100
17.00000000    0.00124450    0.00124450
18.00000000    0.00093900    0.00093900
19.00000000    0.00120200    0.00120200
20.00000000    0.00085650    0.00085650
21.00000000    0.00068250    0.00068250
22.00000000    0.00077450    0.00077450
23.00000000    0.00069100    0.00069100
24.00000000    0.00072850    0.00072850
25.00000000    0.00141750    0.00141750
26.00000000    0.00078400    0.00078400
27.00000000    0.00118800    0.00118800
28.00000000    0.00064700    0.00064700
29.00000000    0.00110600    0.00110600
30.00000000    0.00098100    0.00098100
31.00000000    0.00082450    0.00082450
32.00000000    0.00119800    0.00119800
33.00000000    0.00083050    0.00083050
34.00000000    0.00145350    0.00145350
35.00000000    0.00094550    0.00094550
36.00000000    0.00098400    0.00098400
37.00000000    0.00072150    0.00072150
38.00000000    0.00063350    0.00063350
39.00000000    0.00064850    0.00064850
40.00000000    0.00117200    0.00117200
41.00000000    0.00074650    0.00074650
42.00000000    0.00082400    0.00082400
43.00000000    0.00107650    0.00107650
44.00000000    0.00131400    0.00131400
45.00000000    0.00121050    0.00121050
46.00000000    0.00059000    0.00059000
47.00000000    0.00084400    0.00084400
48.00000000    0.00082850    0.00082850
49.00000000    0.00078350    0.00078350
