% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 90.42 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 17:29:37 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.147545600000e-02, -1.373687e-01, -3.330886e-02
-4.138675200000e-02, -1.351878e-01, -3.331904e-02
-4.129804800000e-02, -1.309369e-01, -3.332992e-02
-4.120934400000e-02, -1.234349e-01, -3.335760e-02
-4.112064000000e-02, -1.252686e-01, -3.324068e-02
-4.103193600000e-02, -1.166471e-01, -3.313430e-02
-4.094323200000e-02, -1.239642e-01, -3.324002e-02
-4.085452800000e-02, -1.287420e-01, -3.326573e-02
-4.076582400000e-02, -1.230246e-01, -3.328685e-02
-4.067712000000e-02, -1.206052e-01, -3.328842e-02
-4.058841600000e-02, -1.239171e-01, -3.331007e-02
-4.049971200000e-02, -1.173339e-01, -3.338180e-02
-4.041100800000e-02, -1.217037e-01, -3.328776e-02
-4.032230400000e-02, -1.250551e-01, -3.329963e-02
-4.023360000000e-02, -1.233878e-01, -3.335872e-02
-4.014489600000e-02, -1.175391e-01, -3.336434e-02
-4.005619200000e-02, -1.193782e-01, -3.352259e-02
-3.996748800000e-02, -1.187509e-01, -3.343668e-02
-3.987878400000e-02, -1.173815e-01, -3.329214e-02
-3.979008000000e-02, -1.127835e-01, -3.335727e-02
-3.970137600000e-02, -1.057958e-01, -3.338442e-02
-3.961267200000e-02, -1.020839e-01, -3.335101e-02
-3.952396800000e-02, -9.962958e-02, -3.332224e-02
-3.943526400000e-02, -1.038344e-01, -3.337445e-02
-3.934656000000e-02, -1.037901e-01, -3.349836e-02
-3.925785600000e-02, -1.006033e-01, -3.346937e-02
-3.916915200000e-02, -1.002021e-01, -3.345053e-02
-3.908044800000e-02, -1.026410e-01, -9.980472e-03
-3.899174400000e-02, -1.020032e-01, 3.254883e+00
-3.890304000000e-02, -1.005890e-01, 4.956327e+00
-3.881433600000e-02, -9.341542e-02, 4.956707e+00
-3.872563200000e-02, -9.569186e-02, 4.956883e+00
-3.863692800000e-02, -1.028040e-01, 4.957136e+00
-3.854822400000e-02, -1.010097e-01, 4.957201e+00
-3.845952000000e-02, -1.073470e-01, 4.957345e+00
-3.837081600000e-02, -1.115336e-01, 4.957238e+00
-3.828211200000e-02, -1.039583e-01, 4.957257e+00
-3.819340800000e-02, -1.036436e-01, 4.957182e+00
-3.810470400000e-02, -1.016700e-01, 4.957421e+00
-3.801600000000e-02, -1.016940e-01, 4.957504e+00
-3.792729600000e-02, -1.093549e-01, 4.957126e+00
-3.783859200000e-02, -1.060841e-01, 4.957495e+00
-3.774988800000e-02, -1.114730e-01, 4.957366e+00
-3.766118400000e-02, -1.163203e-01, 4.957347e+00
-3.757248000000e-02, -1.113684e-01, 4.957307e+00
-3.748377600000e-02, -1.019930e-01, 4.957294e+00
