% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 84.39 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 18:00:02 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.845932800000e-02, -5.397764e-02, 4.486186e+00
-3.837353600000e-02, -5.992442e-02, 4.956941e+00
-3.828774400000e-02, -6.624872e-02, 4.957576e+00
-3.820195200000e-02, -7.157197e-02, 4.957832e+00
-3.811616000000e-02, -6.021112e-02, 4.957723e+00
-3.803036800000e-02, -4.837566e-02, 4.957821e+00
-3.794457600000e-02, -4.693615e-02, 4.957843e+00
-3.785878400000e-02, -5.798411e-02, 4.957851e+00
-3.777299200000e-02, -6.402085e-02, 4.957872e+00
-3.768720000000e-02, -6.781321e-02, 4.958162e+00
-3.760140800000e-02, -6.271573e-02, 4.957837e+00
-3.751561600000e-02, -5.995374e-02, 4.957752e+00
-3.742982400000e-02, -5.009247e-02, 4.957612e+00
-3.734403200000e-02, -5.535451e-02, 4.958049e+00
-3.725824000000e-02, -5.915570e-02, 4.957750e+00
-3.717244800000e-02, -6.586208e-02, 4.957931e+00
-3.708665600000e-02, -6.542419e-02, 4.957809e+00
-3.700086400000e-02, -6.398868e-02, 4.957828e+00
-3.691507200000e-02, -6.547886e-02, 4.957815e+00
-3.682928000000e-02, -6.586037e-02, 4.958065e+00
-3.674348800000e-02, -6.751597e-02, 4.958257e+00
-3.665769600000e-02, -7.932923e-02, 4.958158e+00
-3.657190400000e-02, -8.068047e-02, 4.957831e+00
-3.648611200000e-02, -7.401509e-02, 4.957943e+00
-3.640032000000e-02, -7.799706e-02, 4.957921e+00
-3.631452800000e-02, -8.194744e-02, 4.957910e+00
-3.622873600000e-02, -8.309198e-02, 4.958007e+00
-3.614294400000e-02, -9.199036e-02, 4.958104e+00
-3.605715200000e-02, -9.061293e-02, 4.958022e+00
-3.597136000000e-02, -8.627107e-02, 4.958054e+00
-3.588556800000e-02, -8.078952e-02, 4.958127e+00
-3.579977600000e-02, -8.866948e-02, 4.958125e+00
-3.571398400000e-02, -8.101928e-02, 4.958113e+00
-3.562819200000e-02, -7.747319e-02, 4.958110e+00
-3.554240000000e-02, -8.739967e-02, 4.958216e+00
-3.545660800000e-02, -9.037548e-02, 4.958151e+00
-3.537081600000e-02, -9.482524e-02, 4.958030e+00
-3.528502400000e-02, -8.622979e-02, 4.958111e+00
-3.519923200000e-02, -8.638496e-02, 4.957873e+00
-3.511344000000e-02, -1.002222e-01, 4.958050e+00
-3.502764800000e-02, -1.026454e-01, 4.958170e+00
-3.494185600000e-02, -1.033478e-01, 4.957937e+00
-3.485606400000e-02, -1.005949e-01, 4.957908e+00
-3.477027200000e-02, -9.216033e-02, 4.958028e+00
-3.468448000000e-02, -8.992307e-02, 4.958103e+00
-3.459868800000e-02, -9.380397e-02, 4.958190e+00
-3.451289600000e-02, -1.002111e-01, 4.957990e+00
-3.442710400000e-02, -1.069135e-01, 4.958036e+00
-3.434131200000e-02, -1.025757e-01, 4.958092e+00
-3.425552000000e-02, -1.051287e-01, 4.958193e+00
-3.416972800000e-02, -1.075940e-01, 4.958085e+00
-3.408393600000e-02, -9.405965e-02, 4.957823e+00
-3.399814400000e-02, -8.950654e-02, 4.957996e+00
-3.391235200000e-02, -1.016139e-01, 4.958228e+00
-3.382656000000e-02, -9.912865e-02, 4.957897e+00
-3.374076800000e-02, -9.582828e-02, 4.957994e+00
-3.365497600000e-02, -9.681509e-02, 4.957765e+00
-3.356918400000e-02, -9.839780e-02, 4.957790e+00
-3.348339200000e-02, -9.642475e-02, 4.957866e+00
-3.339760000000e-02, -1.031955e-01, 4.958105e+00
-3.331180800000e-02, -1.053220e-01, 4.957922e+00
-3.322601600000e-02, -1.132000e-01, 4.957924e+00
-3.314022400000e-02, -1.147044e-01, 4.957951e+00
-3.305443200000e-02, -1.208388e-01, 4.957931e+00
-3.296864000000e-02, -1.152604e-01, 4.957970e+00
-3.288284800000e-02, -1.092225e-01, 4.958351e+00
-3.279705600000e-02, -1.055597e-01, 4.958000e+00
-3.271126400000e-02, -1.076498e-01, 4.958110e+00
-3.262547200000e-02, -1.120381e-01, 4.958113e+00
-3.253968000000e-02, -1.127917e-01, 4.958145e+00
-3.245388800000e-02, -1.164685e-01, 4.958165e+00
-3.236809600000e-02, -1.176790e-01, 4.958262e+00
-3.228230400000e-02, -1.225638e-01, 4.958025e+00
-3.219651200000e-02, -1.216898e-01, 4.958033e+00
-3.211072000000e-02, -1.218751e-01, 3.440463e+00
-3.202492800000e-02, -1.145535e-01, 7.136613e-03
-3.193913600000e-02, -1.196515e-01, -3.118485e-02
-3.185334400000e-02, -1.201074e-01, -3.173625e-02
-3.176755200000e-02, -1.257614e-01, -3.206637e-02
-3.168176000000e-02, -1.229371e-01, -3.196157e-02
-3.159596800000e-02, -1.188461e-01, -3.197526e-02
-3.151017600000e-02, -1.189118e-01, -3.201290e-02
-3.142438400000e-02, -1.207206e-01, -3.205467e-02
-3.133859200000e-02, -1.189469e-01, -3.212010e-02
-3.125280000000e-02, -1.187496e-01, -3.227840e-02
-3.116700800000e-02, -1.156183e-01, -3.229884e-02
-3.108121600000e-02, -1.184463e-01, -3.219250e-02
-3.099542400000e-02, -1.190588e-01, -3.223159e-02
-3.090963200000e-02, -1.155759e-01, -3.230533e-02
-3.082384000000e-02, -1.147198e-01, -3.210999e-02
-3.073804800000e-02, -1.150580e-01, -3.229138e-02
-3.065225600000e-02, -1.146292e-01, -3.240686e-02
-3.056646400000e-02, -1.138303e-01, -3.240364e-02
-3.048067200000e-02, -1.074716e-01, -3.240802e-02
-3.039488000000e-02, -1.112221e-01, -3.225528e-02
-3.030908800000e-02, -1.057334e-01, -3.229895e-02
-3.022329600000e-02, -1.012828e-01, -3.237702e-02
-3.013750400000e-02, -9.522440e-02, -3.248968e-02
-3.005171200000e-02, -9.219251e-02, -3.237010e-02
-2.996592000000e-02, -9.588920e-02, -3.239846e-02
-2.988012800000e-02, -8.920104e-02, -3.242086e-02
-2.979433600000e-02, -8.811743e-02, -3.251903e-02
-2.970854400000e-02, -8.836627e-02, -3.243889e-02
-2.962275200000e-02, -8.740309e-02, -3.230951e-02
-2.953696000000e-02, -8.062353e-02, -3.228674e-02
-2.945116800000e-02, -8.809408e-02, -3.235618e-02
-2.936537600000e-02, -8.868685e-02, -3.237312e-02
-2.927958400000e-02, -8.750074e-02, -3.233631e-02
-2.919379200000e-02, -8.337385e-02, -3.223267e-02
-2.910800000000e-02, -8.914922e-02, -3.222384e-02
-2.902220800000e-02, -8.834890e-02, -3.232207e-02
-2.893641600000e-02, -8.686242e-02, -3.232381e-02
-2.885062400000e-02, -9.445426e-02, -3.243470e-02
-2.876483200000e-02, -9.809344e-02, -3.257916e-02
-2.867904000000e-02, -9.391530e-02, -3.245583e-02
-2.859324800000e-02, -9.633165e-02, -3.249936e-02
-2.850745600000e-02, -9.436059e-02, -3.253819e-02
-2.842166400000e-02, -8.948234e-02, -3.249566e-02
-2.833587200000e-02, -9.041078e-02, -3.237155e-02
-2.825008000000e-02, -9.136827e-02, -3.230223e-02
-2.816428800000e-02, -8.633712e-02, -3.255830e-02
-2.807849600000e-02, -7.926118e-02, -3.242015e-02
-2.799270400000e-02, -8.587219e-02, -3.236139e-02
-2.790691200000e-02, -8.140250e-02, -3.242252e-02
-2.782112000000e-02, -7.123488e-02, -3.238442e-02
-2.773532800000e-02, -7.266441e-02, -3.259593e-02
-2.764953600000e-02, -6.507742e-02, -3.249871e-02
-2.756374400000e-02, -6.613427e-02, -3.261532e-02
-2.747795200000e-02, -6.371194e-02, -3.252416e-02
-2.739216000000e-02, -6.454045e-02, -3.230197e-02
-2.730636800000e-02, -6.923990e-02, -3.237730e-02
-2.722057600000e-02, -7.310458e-02, -3.243297e-02
-2.713478400000e-02, -7.702079e-02, -3.244623e-02
-2.704899200000e-02, -8.906751e-02, -3.234801e-02
-2.696320000000e-02, -9.029149e-02, -3.238593e-02
-2.687740800000e-02, -8.147226e-02, -3.240452e-02
-2.679161600000e-02, -7.141823e-02, -3.259946e-02
