% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 84.39 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 17:57:59 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.845932800000e-02, -6.861467e-02, 4.956070e+00
-3.837353600000e-02, -7.783222e-02, 4.956132e+00
-3.828774400000e-02, -8.152464e-02, 4.956081e+00
-3.820195200000e-02, -8.276542e-02, 4.956161e+00
-3.811616000000e-02, -8.096433e-02, 4.956062e+00
-3.803036800000e-02, -7.965665e-02, 4.956263e+00
-3.794457600000e-02, -8.609455e-02, 4.956130e+00
-3.785878400000e-02, -8.680121e-02, 4.956124e+00
-3.777299200000e-02, -8.484153e-02, 4.956137e+00
-3.768720000000e-02, -8.665429e-02, 4.956082e+00
-3.760140800000e-02, -9.564919e-02, 4.956009e+00
-3.751561600000e-02, -9.265915e-02, 4.955979e+00
-3.742982400000e-02, -9.769541e-02, 4.858817e+00
-3.734403200000e-02, -9.663800e-02, 2.086944e+00
-3.725824000000e-02, -9.689566e-02, -3.556400e-02
-3.717244800000e-02, -9.122392e-02, -3.365979e-02
-3.708665600000e-02, -8.367108e-02, -3.404492e-02
-3.700086400000e-02, -9.081792e-02, -3.434964e-02
-3.691507200000e-02, -8.743754e-02, -3.444542e-02
-3.682928000000e-02, -9.175462e-02, -3.445194e-02
-3.674348800000e-02, -8.535202e-02, -3.448317e-02
-3.665769600000e-02, -8.144321e-02, -3.426822e-02
-3.657190400000e-02, -7.962049e-02, -3.438159e-02
-3.648611200000e-02, -8.061043e-02, -3.434774e-02
-3.640032000000e-02, -7.559210e-02, -3.438227e-02
-3.631452800000e-02, -7.167219e-02, -3.444138e-02
-3.622873600000e-02, -7.766566e-02, -3.446404e-02
-3.614294400000e-02, -8.066567e-02, -3.455133e-02
-3.605715200000e-02, -7.135161e-02, -3.453926e-02
-3.597136000000e-02, -8.269765e-02, -3.456329e-02
-3.588556800000e-02, -8.507671e-02, -3.459139e-02
-3.579977600000e-02, -8.616117e-02, -3.466160e-02
-3.571398400000e-02, -8.009083e-02, -3.441647e-02
-3.562819200000e-02, -7.871738e-02, -3.442504e-02
-3.554240000000e-02, -7.887882e-02, -3.453579e-02
-3.545660800000e-02, -8.408420e-02, -3.449687e-02
-3.537081600000e-02, -8.244398e-02, -3.450572e-02
-3.528502400000e-02, -7.977765e-02, -3.471225e-02
-3.519923200000e-02, -7.019084e-02, -3.486281e-02
-3.511344000000e-02, -6.751711e-02, -3.477523e-02
-3.502764800000e-02, -6.517422e-02, -3.473697e-02
-3.494185600000e-02, -6.675380e-02, -3.477569e-02
-3.485606400000e-02, -6.391807e-02, -3.472225e-02
-3.477027200000e-02, -6.661087e-02, -3.471837e-02
-3.468448000000e-02, -7.429154e-02, -3.464532e-02
-3.459868800000e-02, -7.226269e-02, -3.454046e-02
-3.451289600000e-02, -7.431546e-02, -3.467088e-02
-3.442710400000e-02, -6.514176e-02, -3.464788e-02
-3.434131200000e-02, -6.659436e-02, -3.465804e-02
-3.425552000000e-02, -6.512781e-02, -3.469870e-02
