% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 70.29 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 142.3 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 14:55:18 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.140819200000e-02, -2.231806e-01, -1.382952e-02
-3.133926400000e-02, -2.132816e-01, -1.383071e-02
-3.127033600000e-02, -2.148061e-01, -1.381572e-02
-3.120140800000e-02, -2.224158e-01, -1.372283e-02
-3.113248000000e-02, -2.230183e-01, -1.375257e-02
-3.106355200000e-02, -2.268366e-01, -1.375569e-02
-3.099462400000e-02, -2.141916e-01, -1.377947e-02
-3.092569600000e-02, -2.107075e-01, -1.376686e-02
-3.085676800000e-02, -2.032306e-01, -1.377429e-02
-3.078784000000e-02, -1.992638e-01, -1.379506e-02
-3.071891200000e-02, -1.948562e-01, -1.375394e-02
-3.064998400000e-02, -1.880363e-01, -1.375208e-02
-3.058105600000e-02, -1.769942e-01, -1.374267e-02
-3.051212800000e-02, -1.774513e-01, -1.381343e-02
-3.044320000000e-02, -1.742035e-01, -1.377726e-02
-3.037427200000e-02, -1.755962e-01, -1.378680e-02
-3.030534400000e-02, -1.818480e-01, -1.379306e-02
-3.023641600000e-02, -1.712186e-01, -1.381705e-02
-3.016748800000e-02, -1.715287e-01, -1.380027e-02
-3.009856000000e-02, -1.699294e-01, -1.379781e-02
-3.002963200000e-02, -1.704075e-01, -1.383094e-02
-2.996070400000e-02, -1.661774e-01, -5.906179e-03
-2.989177600000e-02, -1.638343e-01, 1.979261e+00
-2.982284800000e-02, -1.672990e-01, 4.919988e+00
