% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 90.42 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 17:27:29 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.147545600000e-02, -1.199080e-01, -3.106860e-02
-4.138675200000e-02, -1.225011e-01, -3.104122e-02
-4.129804800000e-02, -1.210703e-01, -3.104541e-02
-4.120934400000e-02, -1.185373e-01, -3.112788e-02
-4.112064000000e-02, -1.121637e-01, -3.106320e-02
-4.103193600000e-02, -1.187950e-01, -3.103831e-02
-4.094323200000e-02, -1.206361e-01, -3.117662e-02
-4.085452800000e-02, -1.169572e-01, -3.114950e-02
-4.076582400000e-02, -1.110327e-01, -3.116178e-02
-4.067712000000e-02, -1.054877e-01, -3.103511e-02
-4.058841600000e-02, -9.737682e-02, -3.102894e-02
-4.049971200000e-02, -9.957892e-02, -3.099367e-02
-4.041100800000e-02, -1.024474e-01, -3.127248e-02
-4.032230400000e-02, -1.111365e-01, -3.114314e-02
-4.023360000000e-02, -1.121413e-01, -3.115170e-02
-4.014489600000e-02, -1.136677e-01, -3.115580e-02
-4.005619200000e-02, -1.114265e-01, -3.113314e-02
-3.996748800000e-02, -1.217169e-01, -3.111334e-02
-3.987878400000e-02, -1.157764e-01, -3.104971e-02
-3.979008000000e-02, -1.124875e-01, -3.107942e-02
-3.970137600000e-02, -1.164500e-01, -3.106744e-02
-3.961267200000e-02, -1.164172e-01, -3.107047e-02
-3.952396800000e-02, -1.098448e-01, -3.098122e-02
-3.943526400000e-02, -1.098018e-01, -3.114820e-02
-3.934656000000e-02, -1.111211e-01, -3.120865e-02
-3.925785600000e-02, -1.069411e-01, -3.125149e-02
-3.916915200000e-02, -1.019867e-01, -3.111877e-02
-3.908044800000e-02, -1.057050e-01, -3.098202e-02
-3.899174400000e-02, -1.061692e-01, -3.089426e-02
-3.890304000000e-02, -9.702298e-02, -3.108809e-02
-3.881433600000e-02, -9.947923e-02, -3.110439e-02
-3.872563200000e-02, -9.631336e-02, -3.097839e-02
-3.863692800000e-02, -9.285918e-02, -3.098040e-02
-3.854822400000e-02, -8.375781e-02, -3.112700e-02
-3.845952000000e-02, -8.547857e-02, -3.114294e-02
-3.837081600000e-02, -8.945842e-02, -3.104624e-02
-3.828211200000e-02, -9.019502e-02, -3.105714e-02
-3.819340800000e-02, -9.147299e-02, -3.108581e-02
-3.810470400000e-02, -9.445768e-02, -3.115633e-02
-3.801600000000e-02, -8.660096e-02, -3.114608e-02
-3.792729600000e-02, -8.774895e-02, -3.108768e-02
-3.783859200000e-02, -9.135376e-02, -3.116024e-02
-3.774988800000e-02, -8.644235e-02, -3.116261e-02
-3.766118400000e-02, -8.719051e-02, -3.106265e-02
-3.757248000000e-02, -8.284773e-02, -3.102536e-02
-3.748377600000e-02, -8.682318e-02, -3.093664e-02
-3.739507200000e-02, -7.841986e-02, -3.097748e-02
-3.730636800000e-02, -7.450279e-02, 3.401394e-01
-3.721766400000e-02, -7.565740e-02, 1.395034e+00
-3.712896000000e-02, -8.175315e-02, 2.089604e+00
-3.704025600000e-02, -7.971408e-02, 2.643435e+00
-3.695155200000e-02, -7.568301e-02, 3.310549e+00
-3.686284800000e-02, -6.887212e-02, 4.113732e+00
-3.677414400000e-02, -7.317333e-02, 4.959475e+00
-3.668544000000e-02, -7.992748e-02, 4.958923e+00
-3.659673600000e-02, -7.287098e-02, 4.959052e+00
-3.650803200000e-02, -6.960983e-02, 4.959011e+00
-3.641932800000e-02, -7.433454e-02, 4.959261e+00
-3.633062400000e-02, -7.257551e-02, 4.959369e+00
-3.624192000000e-02, -7.231887e-02, 4.959287e+00
-3.615321600000e-02, -8.480861e-02, 4.959380e+00
-3.606451200000e-02, -8.203072e-02, 4.959386e+00
-3.597580800000e-02, -9.269231e-02, 4.959385e+00
-3.588710400000e-02, -9.116982e-02, 4.959280e+00
-3.579840000000e-02, -8.993701e-02, 4.959397e+00
-3.570969600000e-02, -9.634338e-02, 4.959085e+00
-3.562099200000e-02, -9.896045e-02, 4.959316e+00
-3.553228800000e-02, -1.031972e-01, 4.959396e+00
-3.544358400000e-02, -1.001192e-01, 4.959450e+00
-3.535488000000e-02, -1.035703e-01, 4.959414e+00
-3.526617600000e-02, -1.002194e-01, 4.959507e+00
-3.517747200000e-02, -9.967254e-02, 4.959395e+00
-3.508876800000e-02, -1.091856e-01, 4.959400e+00
-3.500006400000e-02, -1.100615e-01, 4.959454e+00
-3.491136000000e-02, -1.050201e-01, 4.959271e+00
-3.482265600000e-02, -1.046109e-01, 4.959227e+00
-3.473395200000e-02, -1.047442e-01, 4.959362e+00
-3.464524800000e-02, -1.123236e-01, 4.959496e+00
-3.455654400000e-02, -1.074257e-01, 4.959358e+00
-3.446784000000e-02, -1.064798e-01, 4.959360e+00
-3.437913600000e-02, -1.096311e-01, 4.959462e+00
-3.429043200000e-02, -1.137244e-01, 4.959554e+00
-3.420172800000e-02, -1.099737e-01, 4.959398e+00
-3.411302400000e-02, -1.063166e-01, 4.959528e+00
