% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 106.4 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 19:33:45 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.945564800000e-02, -1.805931e-01, -3.592629e-02
-4.935126400000e-02, -1.954608e-01, -3.590789e-02
-4.924688000000e-02, -2.016894e-01, -3.595928e-02
-4.914249600000e-02, -1.838220e-01, -3.590729e-02
-4.903811200000e-02, -1.839748e-01, 3.125453e-01
-4.893372800000e-02, -1.867595e-01, 1.893696e+00
-4.882934400000e-02, -1.794853e-01, 2.852740e+00
-4.872496000000e-02, -1.780970e-01, 3.840010e+00
-4.862057600000e-02, -1.771755e-01, 4.738886e+00
-4.851619200000e-02, -1.618463e-01, 4.954701e+00
-4.841180800000e-02, -1.575612e-01, 4.954967e+00
-4.830742400000e-02, -1.618538e-01, 4.954983e+00
-4.820304000000e-02, -1.571957e-01, 4.954918e+00
-4.809865600000e-02, -1.597548e-01, 4.955153e+00
-4.799427200000e-02, -1.514629e-01, 4.955260e+00
-4.788988800000e-02, -1.425994e-01, 4.955347e+00
-4.778550400000e-02, -1.321354e-01, 4.955178e+00
-4.768112000000e-02, -1.370323e-01, 4.955099e+00
-4.757673600000e-02, -1.259811e-01, 4.955267e+00
-4.747235200000e-02, -1.274633e-01, 4.955194e+00
-4.736796800000e-02, -1.202645e-01, 4.955065e+00
-4.726358400000e-02, -1.169627e-01, 4.955225e+00
-4.715920000000e-02, -1.144861e-01, 4.954941e+00
-4.705481600000e-02, -1.134508e-01, 4.955191e+00
-4.695043200000e-02, -1.054457e-01, 4.955069e+00
-4.684604800000e-02, -1.141238e-01, 4.955115e+00
-4.674166400000e-02, -1.083386e-01, 4.955001e+00
-4.663728000000e-02, -1.024224e-01, 4.955172e+00
-4.653289600000e-02, -1.037215e-01, 4.954998e+00
-4.642851200000e-02, -1.074487e-01, 4.955013e+00
-4.632412800000e-02, -1.112842e-01, 4.955144e+00
-4.621974400000e-02, -9.634815e-02, 4.955176e+00
-4.611536000000e-02, -9.054281e-02, 4.955137e+00
-4.601097600000e-02, -9.202825e-02, 4.955248e+00
-4.590659200000e-02, -8.522631e-02, 4.955055e+00
-4.580220800000e-02, -8.894950e-02, 4.955182e+00
-4.569782400000e-02, -8.723333e-02, 4.955320e+00
-4.559344000000e-02, -7.850275e-02, 4.954921e+00
-4.548905600000e-02, -6.912749e-02, 4.955091e+00
-4.538467200000e-02, -7.399378e-02, 4.954989e+00
-4.528028800000e-02, -6.665292e-02, 4.955087e+00
-4.517590400000e-02, -6.356972e-02, 4.955032e+00
-4.507152000000e-02, -6.703130e-02, 4.955147e+00
-4.496713600000e-02, -5.508086e-02, 4.955135e+00
-4.486275200000e-02, -5.627239e-02, 4.955202e+00
-4.475836800000e-02, -6.041024e-02, 4.955077e+00
-4.465398400000e-02, -6.057053e-02, 4.954896e+00
-4.454960000000e-02, -5.617739e-02, 4.954783e+00
-4.444521600000e-02, -5.168316e-02, 4.955008e+00
-4.434083200000e-02, -6.268028e-02, 4.955193e+00
-4.423644800000e-02, -6.026539e-02, 4.955119e+00
-4.413206400000e-02, -5.911925e-02, 4.955274e+00
-4.402768000000e-02, -6.431268e-02, 4.955082e+00
-4.392329600000e-02, -5.553318e-02, 4.955060e+00
