% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 90.42 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 17:28:11 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.147545600000e-02, -1.783948e-01, -3.397169e-02
-4.138675200000e-02, -1.717931e-01, -3.412743e-02
-4.129804800000e-02, -1.768615e-01, -3.418391e-02
-4.120934400000e-02, -1.667961e-01, -3.402395e-02
-4.112064000000e-02, -1.686909e-01, -3.418821e-02
-4.103193600000e-02, -1.730059e-01, -3.414195e-02
-4.094323200000e-02, -1.649622e-01, -3.414261e-02
-4.085452800000e-02, -1.599205e-01, -3.427754e-02
-4.076582400000e-02, -1.546228e-01, -3.425380e-02
-4.067712000000e-02, -1.620290e-01, -3.414511e-02
-4.058841600000e-02, -1.634642e-01, -3.399622e-02
-4.049971200000e-02, -1.607681e-01, -3.421178e-02
-4.041100800000e-02, -1.552806e-01, -3.422246e-02
-4.032230400000e-02, -1.461801e-01, -3.434561e-02
-4.023360000000e-02, -1.489053e-01, -3.424851e-02
-4.014489600000e-02, -1.427837e-01, -3.437703e-02
-4.005619200000e-02, -1.386813e-01, -3.424813e-02
-3.996748800000e-02, -1.389068e-01, -3.408371e-02
-3.987878400000e-02, -1.443615e-01, -3.417268e-02
-3.979008000000e-02, -1.426022e-01, -3.399920e-02
-3.970137600000e-02, -1.476987e-01, -3.410053e-02
-3.961267200000e-02, -1.420212e-01, -3.425069e-02
-3.952396800000e-02, -1.423324e-01, -3.421508e-02
-3.943526400000e-02, -1.506079e-01, -3.419060e-02
-3.934656000000e-02, -1.385249e-01, -3.425807e-02
-3.925785600000e-02, -1.402567e-01, -3.423832e-02
-3.916915200000e-02, -1.439372e-01, -3.423083e-02
-3.908044800000e-02, -1.442533e-01, -3.435087e-02
-3.899174400000e-02, -1.420510e-01, -3.434836e-02
-3.890304000000e-02, -1.417756e-01, -3.425350e-02
-3.881433600000e-02, -1.383817e-01, -3.437185e-02
-3.872563200000e-02, -1.283956e-01, -3.429615e-02
-3.863692800000e-02, -1.247377e-01, -3.433272e-02
-3.854822400000e-02, -1.329782e-01, -3.434101e-02
-3.845952000000e-02, -1.319302e-01, -3.423042e-02
-3.837081600000e-02, -1.301337e-01, -3.417593e-02
-3.828211200000e-02, -1.216582e-01, -3.412603e-02
-3.819340800000e-02, -1.294222e-01, -3.400283e-02
-3.810470400000e-02, -1.296939e-01, -3.421726e-02
-3.801600000000e-02, -1.301472e-01, -3.436257e-02
-3.792729600000e-02, -1.189106e-01, -3.426627e-02
-3.783859200000e-02, -1.221707e-01, -3.428748e-02
-3.774988800000e-02, -1.266726e-01, -3.435899e-02
-3.766118400000e-02, -1.214523e-01, -3.440916e-02
-3.757248000000e-02, -1.235685e-01, -3.440839e-02
-3.748377600000e-02, -1.252732e-01, -3.445035e-02
-3.739507200000e-02, -1.202660e-01, -3.439068e-02
-3.730636800000e-02, -1.178568e-01, -3.447054e-02
-3.721766400000e-02, -1.150005e-01, -3.453137e-02
-3.712896000000e-02, -1.104671e-01, -3.454051e-02
-3.704025600000e-02, -1.141779e-01, -3.460227e-02
-3.695155200000e-02, -1.235888e-01, -3.453597e-02
-3.686284800000e-02, -1.198053e-01, -3.450408e-02
-3.677414400000e-02, -1.182016e-01, -3.448610e-02
-3.668544000000e-02, -1.207013e-01, -3.444017e-02
-3.659673600000e-02, -1.194374e-01, -3.441337e-02
-3.650803200000e-02, -1.125211e-01, -3.425757e-02
-3.641932800000e-02, -1.094852e-01, -3.427062e-02
-3.633062400000e-02, -1.115130e-01, -3.429731e-02
-3.624192000000e-02, -1.114951e-01, -3.438573e-02
-3.615321600000e-02, -1.070179e-01, -3.446517e-02
-3.606451200000e-02, -1.088865e-01, -3.444980e-02
-3.597580800000e-02, -1.025074e-01, -3.443279e-02
-3.588710400000e-02, -1.030414e-01, -3.444689e-02
-3.579840000000e-02, -1.072476e-01, -3.434211e-02
-3.570969600000e-02, -1.047638e-01, -3.445124e-02
-3.562099200000e-02, -1.068788e-01, -3.440208e-02
-3.553228800000e-02, -1.032798e-01, -3.435811e-02
-3.544358400000e-02, -1.071443e-01, -3.437631e-02
-3.535488000000e-02, -1.059261e-01, -3.444650e-02
-3.526617600000e-02, -9.796858e-02, -3.436400e-02
-3.517747200000e-02, -9.136890e-02, -3.447486e-02
-3.508876800000e-02, -9.007772e-02, -3.447696e-02
-3.500006400000e-02, -9.396450e-02, -3.448365e-02
-3.491136000000e-02, -8.801275e-02, -3.458743e-02
-3.482265600000e-02, -8.525828e-02, -3.442524e-02
-3.473395200000e-02, -9.012536e-02, -3.450645e-02
-3.464524800000e-02, -9.013967e-02, -3.446655e-02
-3.455654400000e-02, -8.942703e-02, -3.433388e-02
-3.446784000000e-02, -8.578147e-02, -3.431375e-02
-3.437913600000e-02, -8.096947e-02, -3.445058e-02
-3.429043200000e-02, -8.371155e-02, 5.985557e-03
-3.420172800000e-02, -8.248645e-02, 1.434306e-01
-3.411302400000e-02, -8.351081e-02, 9.474737e-01
-3.402432000000e-02, -8.211774e-02, 1.494501e+00
-3.393561600000e-02, -8.475298e-02, 2.380699e+00
-3.384691200000e-02, -8.460043e-02, 3.172369e+00
-3.375820800000e-02, -7.950562e-02, 4.406137e+00
-3.366950400000e-02, -7.814587e-02, 4.947599e+00
-3.358080000000e-02, -8.112037e-02, 4.955843e+00
-3.349209600000e-02, -8.317624e-02, 4.955972e+00
-3.340339200000e-02, -7.917519e-02, 4.955922e+00
-3.331468800000e-02, -8.934359e-02, 4.956164e+00
-3.322598400000e-02, -8.786654e-02, 4.956066e+00
-3.313728000000e-02, -8.558706e-02, 4.956157e+00
-3.304857600000e-02, -8.953745e-02, 4.956179e+00
-3.295987200000e-02, -8.763936e-02, 4.956273e+00
-3.287116800000e-02, -8.905033e-02, 4.956186e+00
-3.278246400000e-02, -8.939426e-02, 4.955983e+00
-3.269376000000e-02, -8.755950e-02, 4.956068e+00
-3.260505600000e-02, -9.702601e-02, 4.956172e+00
-3.251635200000e-02, -9.589701e-02, 4.956015e+00
-3.242764800000e-02, -9.636706e-02, 4.956223e+00
-3.233894400000e-02, -9.790497e-02, 4.956108e+00
-3.225024000000e-02, -1.016345e-01, 4.956039e+00
-3.216153600000e-02, -1.041847e-01, 4.956095e+00
-3.207283200000e-02, -1.100684e-01, 4.956339e+00
-3.198412800000e-02, -1.128724e-01, 4.956208e+00
-3.189542400000e-02, -1.148479e-01, 4.956112e+00
-3.180672000000e-02, -1.069686e-01, 4.956159e+00
-3.171801600000e-02, -1.094428e-01, 4.956208e+00
-3.162931200000e-02, -1.050273e-01, 4.956228e+00
-3.154060800000e-02, -1.069438e-01, 4.956208e+00
-3.145190400000e-02, -1.027597e-01, 4.956231e+00
-3.136320000000e-02, -1.130949e-01, 4.956121e+00
-3.127449600000e-02, -1.207647e-01, 4.956223e+00
-3.118579200000e-02, -1.246074e-01, 4.956287e+00
-3.109708800000e-02, -1.243455e-01, 4.956262e+00
-3.100838400000e-02, -1.233586e-01, 4.956296e+00
-3.091968000000e-02, -1.229450e-01, 4.956300e+00
-3.083097600000e-02, -1.267743e-01, 4.956254e+00
-3.074227200000e-02, -1.179573e-01, 4.956106e+00
-3.065356800000e-02, -1.088973e-01, 4.956425e+00
-3.056486400000e-02, -1.192268e-01, 4.956193e+00
-3.047616000000e-02, -1.204147e-01, 4.956294e+00
-3.038745600000e-02, -1.239597e-01, 4.956335e+00
-3.029875200000e-02, -1.314734e-01, 4.956335e+00
-3.021004800000e-02, -1.264661e-01, 4.956254e+00
-3.012134400000e-02, -1.278005e-01, 4.956468e+00
-3.003264000000e-02, -1.325346e-01, 4.956460e+00
-2.994393600000e-02, -1.378982e-01, 4.956467e+00
-2.985523200000e-02, -1.350556e-01, 4.956431e+00
-2.976652800000e-02, -1.351082e-01, 4.956430e+00
-2.967782400000e-02, -1.414906e-01, 4.956308e+00
-2.958912000000e-02, -1.412271e-01, 4.956378e+00
-2.950041600000e-02, -1.401432e-01, 4.956332e+00
-2.941171200000e-02, -1.287037e-01, 4.956383e+00
-2.932300800000e-02, -1.296144e-01, 4.956370e+00
-2.923430400000e-02, -1.305820e-01, 4.956312e+00
-2.914560000000e-02, -1.285002e-01, 4.956409e+00
-2.905689600000e-02, -1.342064e-01, 4.956264e+00
-2.896819200000e-02, -1.420581e-01, 4.956430e+00
-2.887948800000e-02, -1.497915e-01, 4.956477e+00
-2.879078400000e-02, -1.479418e-01, 4.956444e+00
-2.870208000000e-02, -1.483923e-01, 4.956401e+00
-2.861337600000e-02, -1.493608e-01, 4.956568e+00
-2.852467200000e-02, -1.487239e-01, 4.956522e+00
-2.843596800000e-02, -1.472683e-01, 4.956527e+00
-2.834726400000e-02, -1.564490e-01, 4.956487e+00
-2.825856000000e-02, -1.596435e-01, 4.956654e+00
-2.816985600000e-02, -1.540266e-01, 4.956551e+00
-2.808115200000e-02, -1.534224e-01, 4.956566e+00
-2.799244800000e-02, -1.499473e-01, 4.956455e+00
-2.790374400000e-02, -1.490284e-01, 4.956472e+00
-2.781504000000e-02, -1.509279e-01, 4.956513e+00
-2.772633600000e-02, -1.549116e-01, 4.956487e+00
-2.763763200000e-02, -1.620381e-01, 4.956524e+00
-2.754892800000e-02, -1.682869e-01, 4.956555e+00
-2.746022400000e-02, -1.707820e-01, 4.956851e+00
-2.737152000000e-02, -1.758011e-01, 4.956588e+00
-2.728281600000e-02, -1.674146e-01, 4.956304e+00
-2.719411200000e-02, -1.625610e-01, 4.956599e+00
-2.710540800000e-02, -1.583760e-01, 4.956273e+00
-2.701670400000e-02, -1.606376e-01, 4.956476e+00
-2.692800000000e-02, -1.623220e-01, 4.956537e+00
-2.683929600000e-02, -1.714748e-01, 4.956482e+00
-2.675059200000e-02, -1.760186e-01, 4.956513e+00
-2.666188800000e-02, -1.797878e-01, 4.956500e+00
-2.657318400000e-02, -1.865524e-01, 4.956268e+00
-2.648448000000e-02, -1.827714e-01, 4.956431e+00
-2.639577600000e-02, -1.774891e-01, 4.956305e+00
-2.630707200000e-02, -1.744141e-01, 4.956397e+00
-2.621836800000e-02, -1.701085e-01, 4.956254e+00
-2.612966400000e-02, -1.676338e-01, 4.956493e+00
-2.604096000000e-02, -1.755869e-01, 4.956249e+00
-2.595225600000e-02, -1.772198e-01, 4.956439e+00
-2.586355200000e-02, -1.763482e-01, 4.956376e+00
-2.577484800000e-02, -1.771768e-01, 4.857565e+00
-2.568614400000e-02, -1.813924e-01, 4.468220e+00
-2.559744000000e-02, -1.815171e-01, 3.716518e+00
-2.550873600000e-02, -1.832888e-01, 3.018590e+00
-2.542003200000e-02, -1.827397e-01, 2.204175e+00
