% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 84.39 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 18:03:20 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.845932800000e-02, -1.322785e-01, 4.955594e+00
-3.837353600000e-02, -1.375163e-01, 4.955629e+00
-3.828774400000e-02, -1.431044e-01, 4.955616e+00
-3.820195200000e-02, -1.405126e-01, 4.955737e+00
-3.811616000000e-02, -1.361520e-01, 4.955749e+00
-3.803036800000e-02, -1.449214e-01, 4.955697e+00
-3.794457600000e-02, -1.503184e-01, 4.955343e+00
-3.785878400000e-02, -1.383198e-01, 4.955609e+00
-3.777299200000e-02, -1.341938e-01, 4.955659e+00
-3.768720000000e-02, -1.455375e-01, 4.955789e+00
-3.760140800000e-02, -1.480951e-01, 4.955530e+00
-3.751561600000e-02, -1.481250e-01, 4.955701e+00
-3.742982400000e-02, -1.512579e-01, 4.955715e+00
-3.734403200000e-02, -1.569678e-01, 4.955779e+00
-3.725824000000e-02, -1.590403e-01, 4.955871e+00
-3.717244800000e-02, -1.485563e-01, 4.955833e+00
-3.708665600000e-02, -1.508340e-01, 4.955841e+00
-3.700086400000e-02, -1.589585e-01, 4.955739e+00
-3.691507200000e-02, -1.628264e-01, 4.955632e+00
-3.682928000000e-02, -1.755513e-01, 4.955500e+00
-3.674348800000e-02, -1.706209e-01, 4.955736e+00
-3.665769600000e-02, -1.603790e-01, 4.955880e+00
-3.657190400000e-02, -1.601019e-01, 4.955933e+00
-3.648611200000e-02, -1.603516e-01, 4.955820e+00
-3.640032000000e-02, -1.652885e-01, 4.955799e+00
-3.631452800000e-02, -1.605860e-01, 4.955663e+00
-3.622873600000e-02, -1.502347e-01, 4.955644e+00
-3.614294400000e-02, -1.544900e-01, 4.955864e+00
-3.605715200000e-02, -1.583615e-01, 4.955639e+00
-3.597136000000e-02, -1.592803e-01, 4.955648e+00
-3.588556800000e-02, -1.653640e-01, 4.955442e+00
-3.579977600000e-02, -1.698918e-01, 4.955469e+00
-3.571398400000e-02, -1.648797e-01, 4.955605e+00
-3.562819200000e-02, -1.636737e-01, 4.955761e+00
-3.554240000000e-02, -1.622339e-01, 4.955650e+00
-3.545660800000e-02, -1.658508e-01, 4.955729e+00
-3.537081600000e-02, -1.651134e-01, 4.955772e+00
-3.528502400000e-02, -1.662933e-01, 4.955705e+00
-3.519923200000e-02, -1.653147e-01, 4.955676e+00
-3.511344000000e-02, -1.630470e-01, 4.955664e+00
-3.502764800000e-02, -1.679201e-01, 4.955782e+00
-3.494185600000e-02, -1.651630e-01, 4.955694e+00
-3.485606400000e-02, -1.684711e-01, 4.955711e+00
-3.477027200000e-02, -1.742823e-01, 4.955626e+00
-3.468448000000e-02, -1.698001e-01, 4.955623e+00
-3.459868800000e-02, -1.759951e-01, 4.955604e+00
-3.451289600000e-02, -1.809707e-01, 4.955804e+00
-3.442710400000e-02, -1.803552e-01, 4.955597e+00
-3.434131200000e-02, -1.812159e-01, 4.955601e+00
-3.425552000000e-02, -1.840690e-01, 4.955751e+00
-3.416972800000e-02, -1.843998e-01, 4.955808e+00
-3.408393600000e-02, -1.786706e-01, 4.955819e+00
