% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 84.39 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 17:35:33 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.845932800000e-02, -4.686811e-02, 4.956463e+00
-3.837353600000e-02, -4.576485e-02, 4.956541e+00
-3.828774400000e-02, -4.201092e-02, 4.956482e+00
-3.820195200000e-02, -4.495684e-02, 4.956463e+00
-3.811616000000e-02, -4.646353e-02, 4.956202e+00
-3.803036800000e-02, -4.326679e-02, 4.956448e+00
-3.794457600000e-02, -4.295104e-02, 4.956420e+00
-3.785878400000e-02, -4.787997e-02, 4.956455e+00
-3.777299200000e-02, -4.838249e-02, 4.956334e+00
-3.768720000000e-02, -4.786403e-02, 4.956366e+00
-3.760140800000e-02, -4.870706e-02, 4.956557e+00
-3.751561600000e-02, -5.546925e-02, 4.956649e+00
-3.742982400000e-02, -5.217115e-02, 4.956372e+00
-3.734403200000e-02, -5.568278e-02, 4.956446e+00
-3.725824000000e-02, -5.588037e-02, 4.956643e+00
-3.717244800000e-02, -4.877681e-02, 4.956550e+00
-3.708665600000e-02, -5.041561e-02, 4.956695e+00
-3.700086400000e-02, -5.944809e-02, 4.956439e+00
-3.691507200000e-02, -4.853481e-02, 4.956387e+00
-3.682928000000e-02, -4.991224e-02, 4.956497e+00
-3.674348800000e-02, -4.678497e-02, 4.956611e+00
-3.665769600000e-02, -4.236938e-02, 4.956580e+00
-3.657190400000e-02, -5.926303e-02, 4.956117e+00
-3.648611200000e-02, -5.221670e-02, 4.956298e+00
-3.640032000000e-02, -5.302785e-02, 4.956292e+00
-3.631452800000e-02, -4.715339e-02, 4.956303e+00
-3.622873600000e-02, -5.226567e-02, 4.956312e+00
-3.614294400000e-02, -5.311554e-02, 4.956369e+00
-3.605715200000e-02, -5.487676e-02, 4.956268e+00
-3.597136000000e-02, -5.289090e-02, 4.956456e+00
-3.588556800000e-02, -5.256006e-02, 4.956202e+00
-3.579977600000e-02, -5.191263e-02, 4.956208e+00
-3.571398400000e-02, -5.726493e-02, 4.956077e+00
-3.562819200000e-02, -5.242169e-02, 4.956170e+00
-3.554240000000e-02, -5.984868e-02, 4.956564e+00
-3.545660800000e-02, -6.426542e-02, 4.956156e+00
-3.537081600000e-02, -6.067065e-02, 4.956087e+00
-3.528502400000e-02, -6.821807e-02, 4.956174e+00
-3.519923200000e-02, -7.271367e-02, 4.956551e+00
-3.511344000000e-02, -7.326516e-02, 4.956468e+00
-3.502764800000e-02, -7.348837e-02, 4.956189e+00
-3.494185600000e-02, -7.333776e-02, 4.956259e+00
-3.485606400000e-02, -6.366809e-02, 4.956311e+00
-3.477027200000e-02, -6.993460e-02, 4.956126e+00
-3.468448000000e-02, -6.868955e-02, 4.956340e+00
-3.459868800000e-02, -6.652147e-02, 4.956296e+00
-3.451289600000e-02, -6.836156e-02, 4.956271e+00
-3.442710400000e-02, -6.418627e-02, 4.956316e+00
