% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 84.39 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 17:36:05 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.845932800000e-02, -6.646652e-02, 4.956862e+00
-3.837353600000e-02, -7.817302e-02, 4.957009e+00
-3.828774400000e-02, -8.091365e-02, 4.956951e+00
-3.820195200000e-02, -8.148194e-02, 4.957006e+00
-3.811616000000e-02, -8.952049e-02, 4.956871e+00
-3.803036800000e-02, -8.050196e-02, 4.956821e+00
-3.794457600000e-02, -7.681238e-02, 4.956951e+00
-3.785878400000e-02, -7.872991e-02, 4.957053e+00
-3.777299200000e-02, -8.349855e-02, 4.957043e+00
-3.768720000000e-02, -8.753861e-02, 4.956890e+00
-3.760140800000e-02, -8.827288e-02, 4.956756e+00
-3.751561600000e-02, -8.500012e-02, 4.956802e+00
-3.742982400000e-02, -8.358681e-02, 4.957043e+00
-3.734403200000e-02, -8.565553e-02, 4.956665e+00
-3.725824000000e-02, -8.449532e-02, 4.956905e+00
-3.717244800000e-02, -8.390455e-02, 4.660725e+00
-3.708665600000e-02, -9.064709e-02, 4.044990e+00
-3.700086400000e-02, -8.537651e-02, 3.592931e+00
-3.691507200000e-02, -7.926916e-02, 3.269029e+00
-3.682928000000e-02, -7.443361e-02, 3.033745e+00
-3.674348800000e-02, -7.891298e-02, 2.523860e+00
-3.665769600000e-02, -6.701374e-02, 2.108282e+00
-3.657190400000e-02, -6.289282e-02, 1.862982e+00
-3.648611200000e-02, -7.441482e-02, 1.659642e+00
-3.640032000000e-02, -6.827302e-02, 1.574788e+00
-3.631452800000e-02, -7.818611e-02, 1.447882e+00
-3.622873600000e-02, -8.480082e-02, 1.302197e+00
-3.614294400000e-02, -8.115964e-02, 9.771513e-01
-3.605715200000e-02, -8.166387e-02, 5.141846e-01
-3.597136000000e-02, -8.924118e-02, 2.615418e-01
-3.588556800000e-02, -9.329576e-02, 3.819715e-02
-3.579977600000e-02, -8.882351e-02, -3.357520e-02
-3.571398400000e-02, -8.435752e-02, -3.365344e-02
-3.562819200000e-02, -8.240696e-02, -3.361805e-02
-3.554240000000e-02, -7.859781e-02, -3.355279e-02
-3.545660800000e-02, -8.274122e-02, -3.369632e-02
-3.537081600000e-02, -7.655244e-02, -3.376334e-02
-3.528502400000e-02, -6.791001e-02, -3.379770e-02
-3.519923200000e-02, -7.361051e-02, -3.366301e-02
-3.511344000000e-02, -8.039804e-02, -3.367730e-02
-3.502764800000e-02, -7.772061e-02, -3.376018e-02
-3.494185600000e-02, -8.150898e-02, -3.366101e-02
-3.485606400000e-02, -7.362873e-02, -3.378224e-02
-3.477027200000e-02, -7.306244e-02, -3.384898e-02
-3.468448000000e-02, -6.624673e-02, -3.365893e-02
-3.459868800000e-02, -7.110391e-02, -3.359385e-02
-3.451289600000e-02, -6.675978e-02, -3.361016e-02
