% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 84.39 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 17:56:50 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.845932800000e-02, -5.939087e-02, 4.956045e+00
-3.837353600000e-02, -5.809913e-02, 4.955902e+00
-3.828774400000e-02, -6.213862e-02, 4.956073e+00
-3.820195200000e-02, -6.467825e-02, 4.956028e+00
-3.811616000000e-02, -6.482288e-02, 4.955955e+00
-3.803036800000e-02, -6.207428e-02, 4.956014e+00
-3.794457600000e-02, -6.558306e-02, 4.956172e+00
-3.785878400000e-02, -5.659671e-02, 4.956085e+00
-3.777299200000e-02, -6.263316e-02, 4.956019e+00
-3.768720000000e-02, -6.881995e-02, 4.955972e+00
-3.760140800000e-02, -6.651322e-02, 4.956105e+00
-3.751561600000e-02, -7.269972e-02, 4.956259e+00
-3.742982400000e-02, -7.625207e-02, 4.956071e+00
-3.734403200000e-02, -6.584927e-02, 4.956140e+00
-3.725824000000e-02, -6.681330e-02, 4.955882e+00
-3.717244800000e-02, -6.216538e-02, 4.955935e+00
-3.708665600000e-02, -5.813871e-02, 4.955975e+00
-3.700086400000e-02, -5.920723e-02, 4.956109e+00
-3.691507200000e-02, -6.577581e-02, 4.956151e+00
-3.682928000000e-02, -5.600394e-02, 4.956155e+00
-3.674348800000e-02, -5.923001e-02, 4.956141e+00
-3.665769600000e-02, -6.571659e-02, 4.956190e+00
-3.657190400000e-02, -7.246141e-02, 4.956193e+00
-3.648611200000e-02, -6.905427e-02, 4.956271e+00
-3.640032000000e-02, -6.860926e-02, 4.955955e+00
-3.631452800000e-02, -7.309262e-02, 4.956289e+00
-3.622873600000e-02, -7.359542e-02, 4.956278e+00
-3.614294400000e-02, -7.537914e-02, 4.956231e+00
-3.605715200000e-02, -8.576201e-02, 4.956255e+00
-3.597136000000e-02, -8.441931e-02, 4.956115e+00
-3.588556800000e-02, -8.425218e-02, 4.956289e+00
-3.579977600000e-02, -9.004806e-02, 4.956310e+00
-3.571398400000e-02, -8.619021e-02, 4.956234e+00
-3.562819200000e-02, -8.438172e-02, 4.956253e+00
-3.554240000000e-02, -7.572563e-02, 4.956070e+00
-3.545660800000e-02, -7.611797e-02, 4.956114e+00
-3.537081600000e-02, -8.330637e-02, 4.956172e+00
-3.528502400000e-02, -8.340972e-02, 4.956202e+00
-3.519923200000e-02, -9.138620e-02, 4.956235e+00
-3.511344000000e-02, -9.458352e-02, 4.956249e+00
-3.502764800000e-02, -8.344588e-02, 4.955991e+00
-3.494185600000e-02, -8.009083e-02, 4.956144e+00
-3.485606400000e-02, -8.203456e-02, 4.956019e+00
-3.477027200000e-02, -9.064624e-02, 4.956100e+00
-3.468448000000e-02, -8.976762e-02, 4.956173e+00
-3.459868800000e-02, -8.704150e-02, 4.956053e+00
-3.451289600000e-02, -9.207093e-02, 4.956056e+00
-3.442710400000e-02, -9.270186e-02, 4.955986e+00
-3.434131200000e-02, -9.109124e-02, 4.955960e+00
-3.425552000000e-02, -8.193406e-02, 4.955974e+00
-3.416972800000e-02, -8.817836e-02, 4.955882e+00
-3.408393600000e-02, -8.721489e-02, 4.955903e+00
-3.399814400000e-02, -9.218994e-02, 4.956120e+00
-3.391235200000e-02, -1.001573e-01, 4.955899e+00
-3.382656000000e-02, -1.026232e-01, 4.955923e+00
-3.374076800000e-02, -9.850058e-02, 4.955868e+00
-3.365497600000e-02, -8.460124e-02, 4.955988e+00
-3.356918400000e-02, -8.175839e-02, 4.955822e+00
-3.348339200000e-02, -8.759185e-02, 4.956034e+00
-3.339760000000e-02, -8.191100e-02, 4.956005e+00
-3.331180800000e-02, -9.265004e-02, 4.955931e+00
-3.322601600000e-02, -1.014357e-01, 4.955801e+00
-3.314022400000e-02, -9.656539e-02, 4.956135e+00
-3.305443200000e-02, -8.908260e-02, 4.955871e+00
-3.296864000000e-02, -8.766929e-02, 4.955909e+00
-3.288284800000e-02, -9.384896e-02, 4.955926e+00
-3.279705600000e-02, -9.945323e-02, 4.955882e+00
-3.271126400000e-02, -1.009144e-01, 4.956003e+00
-3.262547200000e-02, -9.836904e-02, 4.956208e+00
-3.253968000000e-02, -1.002834e-01, 4.955919e+00
-3.245388800000e-02, -9.279610e-02, 4.956041e+00
-3.236809600000e-02, -9.609163e-02, 4.955412e+00
-3.228230400000e-02, -8.968961e-02, 4.895307e+00
-3.219651200000e-02, -9.823010e-02, 4.628605e+00
-3.211072000000e-02, -9.717126e-02, 3.572673e+00
-3.202492800000e-02, -9.742494e-02, 3.149786e+00
-3.193913600000e-02, -8.923834e-02, 2.587045e+00
-3.185334400000e-02, -9.140983e-02, 2.147787e+00
-3.176755200000e-02, -9.177825e-02, 1.389105e+00
-3.168176000000e-02, -9.055086e-02, 8.085243e-01
-3.159596800000e-02, -9.265773e-02, 1.277886e-02
-3.151017600000e-02, -8.837167e-02, -3.408122e-02
-3.142438400000e-02, -9.060666e-02, -3.430307e-02
-3.133859200000e-02, -8.073201e-02, -3.439301e-02
-3.125280000000e-02, -8.355492e-02, -3.439466e-02
-3.116700800000e-02, -8.954013e-02, -3.431428e-02
-3.108121600000e-02, -8.573838e-02, -3.424188e-02
-3.099542400000e-02, -8.744124e-02, -3.450006e-02
-3.090963200000e-02, -8.752380e-02, -3.465289e-02
-3.082384000000e-02, -7.808675e-02, -3.459213e-02
-3.073804800000e-02, -7.366603e-02, -3.455330e-02
-3.065225600000e-02, -8.666654e-02, -3.447583e-02
-3.056646400000e-02, -9.379913e-02, -3.441399e-02
-3.048067200000e-02, -8.978441e-02, -3.440246e-02
-3.039488000000e-02, -8.717987e-02, -3.453192e-02
-3.030908800000e-02, -8.658283e-02, -3.445490e-02
-3.022329600000e-02, -8.273638e-02, -3.438318e-02
-3.013750400000e-02, -8.176409e-02, -3.444468e-02
-3.005171200000e-02, -8.194545e-02, -3.447295e-02
-2.996592000000e-02, -8.257694e-02, -3.450453e-02
-2.988012800000e-02, -7.620480e-02, -3.440525e-02
-2.979433600000e-02, -7.785670e-02, -3.427323e-02
-2.970854400000e-02, -8.527230e-02, -3.441339e-02
-2.962275200000e-02, -8.523728e-02, -3.434999e-02
-2.953696000000e-02, -7.863425e-02, -3.457821e-02
-2.945116800000e-02, -7.885405e-02, -3.453667e-02
-2.936537600000e-02, -7.215022e-02, -3.456164e-02
-2.927958400000e-02, -7.098404e-02, -3.467897e-02
-2.919379200000e-02, -7.156799e-02, -3.472188e-02
-2.910800000000e-02, -7.394647e-02, -3.469956e-02
-2.902220800000e-02, -6.826676e-02, -3.469033e-02
-2.893641600000e-02, -6.773349e-02, -3.465369e-02
-2.885062400000e-02, -6.311262e-02, -3.458214e-02
-2.876483200000e-02, -6.532284e-02, -3.458123e-02
-2.867904000000e-02, -6.213435e-02, -3.459803e-02
-2.859324800000e-02, -6.354453e-02, -3.459635e-02
-2.850745600000e-02, -6.448123e-02, -3.457870e-02
-2.842166400000e-02, -7.115715e-02, -3.467473e-02
-2.833587200000e-02, -7.045704e-02, -3.463569e-02
-2.825008000000e-02, -7.542042e-02, -3.462997e-02
-2.816428800000e-02, -7.512717e-02, -3.457488e-02
-2.807849600000e-02, -7.024408e-02, -3.462849e-02
-2.799270400000e-02, -6.252412e-02, -3.465249e-02
-2.790691200000e-02, -6.630424e-02, -3.475425e-02
-2.782112000000e-02, -6.984861e-02, -3.458638e-02
-2.773532800000e-02, -7.105380e-02, -3.463342e-02
-2.764953600000e-02, -6.915420e-02, -3.481401e-02
-2.756374400000e-02, -6.754359e-02, -3.466716e-02
-2.747795200000e-02, -7.272705e-02, -3.460179e-02
-2.739216000000e-02, -7.046929e-02, -3.454151e-02
-2.730636800000e-02, -6.493677e-02, -3.475436e-02
-2.722057600000e-02, -6.170757e-02, -3.465756e-02
-2.713478400000e-02, -5.593134e-02, -3.486751e-02
-2.704899200000e-02, -5.896352e-02, -3.473759e-02
-2.696320000000e-02, -5.316251e-02, -3.467185e-02
-2.687740800000e-02, -4.527771e-02, -3.476071e-02
-2.679161600000e-02, -4.198729e-02, -3.459364e-02
-2.670582400000e-02, -4.123594e-02, -3.444425e-02
-2.662003200000e-02, -3.706833e-02, -3.458758e-02
-2.653424000000e-02, -4.139481e-02, -3.463524e-02
-2.644844800000e-02, -4.270591e-02, -3.463060e-02
-2.636265600000e-02, -5.337946e-02, -3.462727e-02
-2.627686400000e-02, -4.688120e-02, -3.470656e-02
-2.619107200000e-02, -5.028522e-02, -3.454792e-02
-2.610528000000e-02, -4.891689e-02, -3.448110e-02
-2.601948800000e-02, -4.892059e-02, -3.446131e-02
-2.593369600000e-02, -4.996150e-02, -3.449730e-02
-2.584790400000e-02, -4.589752e-02, -3.456739e-02
-2.576211200000e-02, -4.053811e-02, -3.459248e-02
-2.567632000000e-02, -3.773712e-02, -3.454108e-02
-2.559052800000e-02, -4.058936e-02, -3.465093e-02
-2.550473600000e-02, -3.955586e-02, -3.462257e-02
-2.541894400000e-02, -3.663471e-02, -3.480644e-02
-2.533315200000e-02, -3.630046e-02, -3.485088e-02
-2.524736000000e-02, -3.397408e-02, -3.465104e-02
-2.516156800000e-02, -3.868492e-02, -3.469101e-02
-2.507577600000e-02, -3.806368e-02, -3.475112e-02
-2.498998400000e-02, -3.559808e-02, -3.478497e-02
-2.490419200000e-02, -3.114234e-02, -3.474332e-02
-2.481840000000e-02, -3.567609e-02, -3.481603e-02
-2.473260800000e-02, -4.558434e-02, -3.453832e-02
-2.464681600000e-02, -3.861858e-02, -3.467581e-02
-2.456102400000e-02, -2.718542e-02, -3.483610e-02
-2.447523200000e-02, -3.597760e-02, -3.470129e-02
-2.438944000000e-02, -4.238447e-02, -3.462408e-02
-2.430364800000e-02, -4.207157e-02, -3.474528e-02
-2.421785600000e-02, -4.084218e-02, -3.467940e-02
-2.413206400000e-02, -5.433410e-02, -3.470619e-02
-2.404627200000e-02, -4.813963e-02, -3.466804e-02
-2.396048000000e-02, -3.650745e-02, -3.479997e-02
-2.387468800000e-02, -3.207619e-02, -3.481071e-02
-2.378889600000e-02, -4.016343e-02, -3.486998e-02
-2.370310400000e-02, -3.756686e-02, -3.469033e-02
-2.361731200000e-02, -3.259835e-02, -3.473526e-02
-2.353152000000e-02, -3.134448e-02, -3.459544e-02
-2.344572800000e-02, -3.166450e-02, -3.469133e-02
-2.335993600000e-02, -2.254718e-02, -3.469491e-02
-2.327414400000e-02, -1.747703e-02, -3.465617e-02
-2.318835200000e-02, -2.047931e-02, -3.461243e-02
-2.310256000000e-02, -2.128989e-02, -3.464221e-02
-2.301676800000e-02, -2.591788e-02, -3.465950e-02
-2.293097600000e-02, -3.258326e-02, -3.473674e-02
-2.284518400000e-02, -3.560463e-02, -3.464768e-02
-2.275939200000e-02, -2.973615e-02, -3.468640e-02
-2.267360000000e-02, -2.424548e-02, -3.468632e-02
-2.258780800000e-02, -2.796894e-02, -3.472655e-02
-2.250201600000e-02, -2.916274e-02, -3.464495e-02
-2.241622400000e-02, -2.872001e-02, -3.472435e-02
-2.233043200000e-02, -1.514752e-02, -3.473611e-02
-2.224464000000e-02, -2.172208e-02, -3.474363e-02
-2.215884800000e-02, -2.203982e-02, -3.479035e-02
-2.207305600000e-02, -2.057099e-02, -3.456292e-02
-2.198726400000e-02, -2.175141e-02, -3.475658e-02
-2.190147200000e-02, -1.995402e-02, -3.472555e-02
-2.181568000000e-02, -2.049754e-02, -3.484388e-02
-2.172988800000e-02, -6.180807e-03, -3.478876e-02
-2.164409600000e-02, -7.338160e-03, -3.476037e-02
-2.155830400000e-02, 1.272946e-03, -3.482059e-02
-2.147251200000e-02, -2.509734e-03, 5.989822e-01
-2.138672000000e-02, -2.145331e-02, 1.502893e+00
-2.130092800000e-02, -2.085229e-02, 2.444308e+00
-2.121513600000e-02, -9.848179e-03, 3.349337e+00
-2.112934400000e-02, -1.727745e-02, 4.590441e+00
-2.104355200000e-02, -2.824511e-02, 4.955228e+00
-2.095776000000e-02, -2.568014e-02, 4.955416e+00
-2.087196800000e-02, -2.168792e-02, 4.955488e+00
-2.078617600000e-02, -1.869645e-02, 4.955745e+00
