% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 106.4 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 19:11:00 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.945564800000e-02, -2.426787e-01, -3.491212e-02
-4.935126400000e-02, -2.401164e-01, -3.510150e-02
-4.924688000000e-02, -2.359301e-01, -3.518024e-02
-4.914249600000e-02, -2.264931e-01, -3.509860e-02
-4.903811200000e-02, -2.145284e-01, 4.379080e-01
-4.893372800000e-02, -2.164311e-01, 1.517666e+00
-4.882934400000e-02, -1.995481e-01, 2.327047e+00
-4.872496000000e-02, -1.997650e-01, 3.446316e+00
-4.862057600000e-02, -1.957301e-01, 4.763763e+00
-4.851619200000e-02, -1.891449e-01, 4.955989e+00
-4.841180800000e-02, -1.781052e-01, 4.956072e+00
-4.830742400000e-02, -1.753240e-01, 4.956063e+00
-4.820304000000e-02, -1.751464e-01, 4.955930e+00
-4.809865600000e-02, -1.667755e-01, 4.956130e+00
-4.799427200000e-02, -1.574908e-01, 4.955912e+00
-4.788988800000e-02, -1.515706e-01, 4.955961e+00
-4.778550400000e-02, -1.346308e-01, 4.955791e+00
-4.768112000000e-02, -1.259610e-01, 4.955755e+00
-4.757673600000e-02, -1.228914e-01, 4.955909e+00
-4.747235200000e-02, -1.178723e-01, 4.955949e+00
-4.736796800000e-02, -1.097115e-01, 4.955952e+00
-4.726358400000e-02, -1.003273e-01, 4.955895e+00
-4.715920000000e-02, -1.110825e-01, 4.955859e+00
-4.705481600000e-02, -1.053872e-01, 4.956097e+00
-4.695043200000e-02, -9.579240e-02, 4.955763e+00
-4.684604800000e-02, -8.544065e-02, 4.955869e+00
-4.674166400000e-02, -7.587608e-02, 4.955812e+00
-4.663728000000e-02, -7.468993e-02, 4.955777e+00
-4.653289600000e-02, -7.876717e-02, 4.956037e+00
-4.642851200000e-02, -6.467678e-02, 4.955856e+00
-4.632412800000e-02, -6.960298e-02, 4.955946e+00
