% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 52.25 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 19:06:03 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-2.238528000000e-02, -2.984970e-02, 4.955003e+00
-2.233401600000e-02, -2.728912e-02, 4.954809e+00
-2.228275200000e-02, -2.604219e-02, 4.955335e+00
-2.223148800000e-02, -2.620133e-02, 4.954605e+00
-2.218022400000e-02, -2.862325e-02, 4.954935e+00
-2.212896000000e-02, -2.803052e-02, 4.954982e+00
-2.207769600000e-02, -2.630139e-02, 4.954989e+00
-2.202643200000e-02, -2.488055e-02, 4.954915e+00
-2.197516800000e-02, -2.127935e-02, 4.954967e+00
-2.192390400000e-02, -1.159930e-02, 4.955210e+00
-2.187264000000e-02, -1.615534e-02, 4.954953e+00
-2.182137600000e-02, -8.275886e-03, 4.954860e+00
-2.177011200000e-02, -1.119953e-02, 4.955019e+00
-2.171884800000e-02, -1.019513e-02, 4.955013e+00
-2.166758400000e-02, -6.987975e-03, 4.954959e+00
-2.161632000000e-02, -9.859687e-03, 4.955117e+00
-2.156505600000e-02, -1.213152e-02, 4.955052e+00
-2.151379200000e-02, -1.394927e-02, 4.954908e+00
-2.146252800000e-02, -1.378250e-02, 4.955003e+00
-2.141126400000e-02, -1.622348e-02, 4.955067e+00
-2.136000000000e-02, -1.443051e-02, 4.955234e+00
-2.130873600000e-02, -1.259703e-02, 4.954930e+00
-2.125747200000e-02, -1.596380e-02, 4.955113e+00
-2.120620800000e-02, -6.895063e-03, 4.955140e+00
-2.115494400000e-02, -8.180114e-03, 4.955181e+00
-2.110368000000e-02, -1.429614e-02, 4.955127e+00
-2.105241600000e-02, -1.277285e-02, 4.955125e+00
-2.100115200000e-02, -1.133199e-02, 4.954763e+00
-2.094988800000e-02, -1.615058e-02, 4.954964e+00
-2.089862400000e-02, -7.775111e-03, 4.954948e+00
-2.084736000000e-02, 1.771532e-03, 4.955080e+00
-2.079609600000e-02, 8.671836e-04, 4.954952e+00
-2.074483200000e-02, 1.891604e-03, 4.955165e+00
-2.069356800000e-02, -8.474099e-03, 4.954952e+00
-2.064230400000e-02, -4.969629e-03, 4.955433e+00
-2.059104000000e-02, -3.665518e-03, 4.954932e+00
-2.053977600000e-02, -1.816178e-02, 4.955100e+00
-2.048851200000e-02, -1.740847e-02, 4.955123e+00
-2.043724800000e-02, -7.746046e-03, 4.955196e+00
-2.038598400000e-02, -6.751167e-03, 4.955214e+00
-2.033472000000e-02, -6.677314e-03, 4.955338e+00
-2.028345600000e-02, -1.152115e-03, 4.955112e+00
-2.023219200000e-02, -1.305064e-03, 4.955017e+00
-2.018092800000e-02, -8.379757e-03, 4.954949e+00
-2.012966400000e-02, -8.983927e-03, 4.955035e+00
-2.007840000000e-02, -3.129008e-03, 4.954813e+00
-2.002713600000e-02, -3.858491e-03, 4.955376e+00
-1.997587200000e-02, -2.530080e-04, 4.954771e+00
-1.992460800000e-02, 9.500902e-04, 4.954887e+00
-1.987334400000e-02, 8.505547e-03, 4.954863e+00
-1.982208000000e-02, 3.180467e-03, 4.954960e+00
-1.977081600000e-02, 1.092223e-02, 4.954945e+00
-1.971955200000e-02, 1.674141e-02, 4.954680e+00
-1.966828800000e-02, 1.253176e-02, 4.954968e+00
-1.961702400000e-02, -3.507329e-03, 4.955115e+00
-1.956576000000e-02, -1.105469e-02, 4.954990e+00
-1.951449600000e-02, -2.010818e-02, 3.189479e+00
-1.946323200000e-02, -2.307280e-02, -2.502792e-02
-1.941196800000e-02, -2.366268e-02, -3.473161e-02
-1.936070400000e-02, -2.548329e-02, -3.511064e-02
-1.930944000000e-02, -3.298442e-02, -3.528961e-02
-1.925817600000e-02, -3.140110e-02, -3.540625e-02
-1.920691200000e-02, -2.824160e-02, -3.545814e-02
-1.915564800000e-02, -3.216537e-02, -3.536718e-02
-1.910438400000e-02, -4.340588e-02, -3.553952e-02
-1.905312000000e-02, -4.814775e-02, -3.563991e-02
-1.900185600000e-02, -5.161696e-02, -3.571019e-02
-1.895059200000e-02, -5.973037e-02, -3.578095e-02
-1.889932800000e-02, -7.163461e-02, -3.571367e-02
-1.884806400000e-02, -7.784450e-02, -3.560298e-02
-1.879680000000e-02, -8.973349e-02, -3.567260e-02
-1.874553600000e-02, -9.485416e-02, -3.565077e-02
-1.869427200000e-02, -8.948334e-02, -3.581611e-02
-1.864300800000e-02, -8.550383e-02, -3.590397e-02
-1.859174400000e-02, -9.125297e-02, -3.598321e-02
-1.854048000000e-02, -1.001897e-01, -3.588144e-02
-1.848921600000e-02, -1.056606e-01, -3.587710e-02
-1.843795200000e-02, -1.029923e-01, -3.596182e-02
-1.838668800000e-02, -1.142915e-01, -3.594509e-02
-1.833542400000e-02, -1.179436e-01, -3.602738e-02
-1.828416000000e-02, -1.178703e-01, -3.614850e-02
-1.823289600000e-02, -1.244170e-01, -3.577228e-02
-1.818163200000e-02, -1.291699e-01, -3.594919e-02
-1.813036800000e-02, -1.231124e-01, -3.578424e-02
-1.807910400000e-02, -1.269185e-01, -3.594142e-02
-1.802784000000e-02, -1.326834e-01, -3.589716e-02
-1.797657600000e-02, -1.377788e-01, -3.595677e-02
-1.792531200000e-02, -1.403427e-01, -3.593485e-02
-1.787404800000e-02, -1.399315e-01, -3.579353e-02
-1.782278400000e-02, -1.406267e-01, -3.578333e-02
-1.777152000000e-02, -1.428513e-01, -3.582702e-02
-1.772025600000e-02, -1.498036e-01, -3.576589e-02
-1.766899200000e-02, -1.448902e-01, -3.568318e-02
