% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 78.12 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 19:09:10 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.532179200000e-02, -3.266958e-02, 4.955828e+00
-3.524212800000e-02, -3.192880e-02, 4.955785e+00
-3.516246400000e-02, -3.473584e-02, 4.955938e+00
-3.508280000000e-02, -3.657398e-02, 4.956190e+00
-3.500313600000e-02, -3.162648e-02, 4.955410e+00
-3.492347200000e-02, -2.840245e-02, 4.955848e+00
-3.484380800000e-02, -2.743539e-02, 4.955931e+00
-3.476414400000e-02, -3.327452e-02, 4.955842e+00
-3.468448000000e-02, -2.772361e-02, 4.955843e+00
-3.460481600000e-02, -3.242613e-02, 4.956159e+00
-3.452515200000e-02, -2.694175e-02, 4.955730e+00
-3.444548800000e-02, -1.862151e-02, 4.955791e+00
-3.436582400000e-02, -2.320168e-02, 4.955786e+00
-3.428616000000e-02, -1.948738e-02, 4.955874e+00
-3.420649600000e-02, -2.115443e-02, 4.955861e+00
-3.412683200000e-02, -1.341737e-02, 4.955966e+00
-3.404716800000e-02, -1.008480e-02, 4.955857e+00
-3.396750400000e-02, -8.600791e-03, 4.955752e+00
-3.388784000000e-02, -1.250796e-02, 4.955760e+00
-3.380817600000e-02, -1.288264e-02, 4.955851e+00
-3.372851200000e-02, -1.002838e-02, 4.956005e+00
-3.364884800000e-02, -7.702416e-03, 4.955704e+00
-3.356918400000e-02, -1.200174e-02, 4.955781e+00
-3.348952000000e-02, -1.469410e-02, 4.955645e+00
-3.340985600000e-02, -6.753757e-03, 4.955857e+00
-3.333019200000e-02, -3.362008e-03, 4.955968e+00
-3.325052800000e-02, -1.844582e-03, 4.955910e+00
-3.317086400000e-02, -2.398017e-03, 4.955815e+00
-3.309120000000e-02, -8.710558e-03, 4.955884e+00
-3.301153600000e-02, -5.937860e-03, 4.955877e+00
-3.293187200000e-02, -9.167718e-03, 4.955938e+00
-3.285220800000e-02, -5.457398e-03, 4.956089e+00
-3.277254400000e-02, -9.896229e-03, 4.956120e+00
-3.269288000000e-02, 7.794093e-04, 4.956111e+00
-3.261321600000e-02, -1.954962e-03, 4.955918e+00
-3.253355200000e-02, -1.140292e-03, 4.955750e+00
-3.245388800000e-02, -2.823289e-03, 4.955858e+00
-3.237422400000e-02, -9.972576e-03, 4.955705e+00
-3.229456000000e-02, -4.840494e-03, 4.955980e+00
-3.221489600000e-02, 1.491977e-03, 4.956384e+00
-3.213523200000e-02, 1.094300e-03, 4.955815e+00
-3.205556800000e-02, 2.280278e-03, 4.956089e+00
-3.197590400000e-02, -7.910606e-05, 4.956119e+00
-3.189624000000e-02, -2.085886e-03, 4.956105e+00
-3.181657600000e-02, 1.916636e-03, 4.956179e+00
-3.173691200000e-02, 3.464723e-03, 4.955957e+00
-3.165724800000e-02, 1.070875e-02, 4.956047e+00
-3.157758400000e-02, 2.926924e-03, 4.956051e+00
-3.149792000000e-02, -4.146936e-03, 4.955960e+00
-3.141825600000e-02, 4.103704e-03, 4.955898e+00
-3.133859200000e-02, 2.833101e-03, 4.955994e+00
-3.125892800000e-02, 5.837905e-03, 4.955784e+00
-3.117926400000e-02, 2.355398e-03, 4.955791e+00
-3.109960000000e-02, 3.353116e-03, 4.956153e+00
-3.101993600000e-02, 5.295507e-03, 4.955901e+00
-3.094027200000e-02, 1.084673e-02, 4.955990e+00
-3.086060800000e-02, 6.694274e-03, 4.956086e+00
-3.078094400000e-02, -4.330903e-03, 4.955887e+00
-3.070128000000e-02, 7.996458e-04, 4.955949e+00
-3.062161600000e-02, 2.642694e-03, 4.956075e+00
-3.054195200000e-02, 2.140769e-03, 4.956159e+00
-3.046228800000e-02, 9.678534e-03, 4.956026e+00
-3.038262400000e-02, 1.461285e-02, 4.956000e+00
-3.030296000000e-02, 1.096447e-02, 4.956098e+00
-3.022329600000e-02, 9.255409e-03, 4.956144e+00
-3.014363200000e-02, 1.055729e-02, 4.956296e+00
-3.006396800000e-02, 1.520400e-02, 4.956082e+00
-2.998430400000e-02, 1.121252e-02, 4.955795e+00
-2.990464000000e-02, 7.871973e-03, 4.955905e+00
-2.982497600000e-02, 1.054012e-02, 4.956052e+00
-2.974531200000e-02, 1.080626e-02, 4.821023e+00
-2.966564800000e-02, 1.436480e-03, 4.055769e+00
-2.958598400000e-02, -7.628829e-03, 3.479304e+00
-2.950632000000e-02, -1.261312e-02, 2.982658e+00
-2.942665600000e-02, -1.406064e-02, 2.384504e+00
-2.934699200000e-02, -2.827091e-02, 1.665626e+00
-2.926732800000e-02, -3.860805e-02, 8.417305e-01
-2.918766400000e-02, -4.483689e-02, 2.214581e-01
-2.910800000000e-02, -5.030287e-02, -6.661159e-03
-2.902833600000e-02, -5.559776e-02, -3.488271e-02
-2.894867200000e-02, -7.259606e-02, -3.495007e-02
-2.886900800000e-02, -7.941635e-02, -3.497625e-02
-2.878934400000e-02, -8.392969e-02, -3.495228e-02
-2.870968000000e-02, -9.024315e-02, -3.505594e-02
-2.863001600000e-02, -9.688714e-02, -3.522118e-02
-2.855035200000e-02, -1.043222e-01, -3.532705e-02
-2.847068800000e-02, -1.142794e-01, -3.510819e-02
-2.839102400000e-02, -1.132940e-01, -3.506496e-02
-2.831136000000e-02, -1.128592e-01, -3.511150e-02
-2.823169600000e-02, -1.198037e-01, -3.525972e-02
-2.815203200000e-02, -1.289895e-01, -3.527229e-02
-2.807236800000e-02, -1.280828e-01, -3.529458e-02
-2.799270400000e-02, -1.339597e-01, -3.523718e-02
-2.791304000000e-02, -1.392150e-01, -3.530491e-02
-2.783337600000e-02, -1.473921e-01, -3.519812e-02
-2.775371200000e-02, -1.504116e-01, -3.518469e-02
-2.767404800000e-02, -1.585834e-01, -3.526254e-02
-2.759438400000e-02, -1.661243e-01, -3.517264e-02
-2.751472000000e-02, -1.622499e-01, -3.508286e-02
-2.743505600000e-02, -1.634123e-01, -3.506005e-02
-2.735539200000e-02, -1.664781e-01, -3.517840e-02
-2.727572800000e-02, -1.763394e-01, -3.506355e-02
-2.719606400000e-02, -1.809548e-01, -3.501949e-02
-2.711640000000e-02, -1.830956e-01, -3.515072e-02
-2.703673600000e-02, -1.903531e-01, -3.508703e-02
-2.695707200000e-02, -1.885232e-01, -3.517439e-02
-2.687740800000e-02, -1.863779e-01, -3.527790e-02
-2.679774400000e-02, -1.891613e-01, -3.511858e-02
-2.671808000000e-02, -1.962394e-01, -3.506867e-02
-2.663841600000e-02, -1.941349e-01, -3.512797e-02
-2.655875200000e-02, -1.892137e-01, -3.505870e-02
-2.647908800000e-02, -1.952926e-01, -3.521339e-02
-2.639942400000e-02, -1.960426e-01, -3.520627e-02
-2.631976000000e-02, -1.972200e-01, -3.532711e-02
-2.624009600000e-02, -2.120932e-01, -3.531518e-02
-2.616043200000e-02, -2.198912e-01, -3.514032e-02
-2.608076800000e-02, -2.139282e-01, -3.522041e-02
-2.600110400000e-02, -2.110102e-01, -3.529372e-02
-2.592144000000e-02, -2.165133e-01, -3.520744e-02
-2.584177600000e-02, -2.189386e-01, -3.522090e-02
-2.576211200000e-02, -2.192682e-01, -3.522387e-02
-2.568244800000e-02, -2.277378e-01, -3.537283e-02
-2.560278400000e-02, -2.266750e-01, -3.538092e-02
-2.552312000000e-02, -2.153718e-01, -3.534486e-02
-2.544345600000e-02, -2.175432e-01, -3.522029e-02
-2.536379200000e-02, -2.252793e-01, -3.528302e-02
-2.528412800000e-02, -2.194249e-01, -3.532205e-02
-2.520446400000e-02, -2.233851e-01, -3.535535e-02
-2.512480000000e-02, -2.343143e-01, -3.552534e-02
-2.504513600000e-02, -2.343710e-01, -3.542127e-02
-2.496547200000e-02, -2.298972e-01, -3.542618e-02
-2.488580800000e-02, -2.289949e-01, -3.543010e-02
-2.480614400000e-02, -2.245395e-01, -3.547119e-02
-2.472648000000e-02, -2.242182e-01, -3.526392e-02
-2.464681600000e-02, -2.240250e-01, -3.522884e-02
-2.456715200000e-02, -2.236426e-01, -3.520940e-02
-2.448748800000e-02, -2.302566e-01, -3.516874e-02
-2.440782400000e-02, -2.324464e-01, -3.522648e-02
-2.432816000000e-02, -2.329054e-01, -3.520710e-02
-2.424849600000e-02, -2.314453e-01, -3.537430e-02
-2.416883200000e-02, -2.411521e-01, -3.516614e-02
-2.408916800000e-02, -2.408985e-01, -3.507710e-02
-2.400950400000e-02, -2.338470e-01, -3.520545e-02
-2.392984000000e-02, -2.396463e-01, -3.494108e-02
-2.385017600000e-02, -2.441900e-01, -3.518040e-02
-2.377051200000e-02, -2.430190e-01, -3.509960e-02
-2.369084800000e-02, -2.460962e-01, -3.515820e-02
-2.361118400000e-02, -2.391594e-01, -3.507808e-02
-2.353152000000e-02, -2.457436e-01, -3.512680e-02
-2.345185600000e-02, -2.411266e-01, -3.506382e-02
-2.337219200000e-02, -2.409614e-01, -3.519928e-02
-2.329252800000e-02, -2.492785e-01, -3.515614e-02
-2.321286400000e-02, -2.519347e-01, -3.513085e-02
-2.313320000000e-02, -2.482370e-01, -3.532760e-02
-2.305353600000e-02, -2.505948e-01, -3.527358e-02
-2.297387200000e-02, -2.533129e-01, -3.526012e-02
-2.289420800000e-02, -2.524606e-01, -3.520986e-02
-2.281454400000e-02, -2.525387e-01, -3.525389e-02
-2.273488000000e-02, -2.597457e-01, -3.539502e-02
-2.265521600000e-02, -2.537155e-01, -3.536887e-02
-2.257555200000e-02, -2.578505e-01, -3.542464e-02
-2.249588800000e-02, -2.581169e-01, -3.530896e-02
-2.241622400000e-02, -2.550827e-01, -3.524846e-02
-2.233656000000e-02, -2.525084e-01, -3.536277e-02
-2.225689600000e-02, -2.473377e-01, -3.522485e-02
-2.217723200000e-02, -2.501306e-01, -3.519931e-02
-2.209756800000e-02, -2.452631e-01, -3.531478e-02
-2.201790400000e-02, -2.446376e-01, -3.544755e-02
-2.193824000000e-02, -2.523020e-01, -3.530641e-02
-2.185857600000e-02, -2.544385e-01, -3.532831e-02
-2.177891200000e-02, -2.606382e-01, -3.545442e-02
-2.169924800000e-02, -2.615602e-01, -3.541971e-02
-2.161958400000e-02, -2.630010e-01, -3.547493e-02
-2.153992000000e-02, -2.660634e-01, -3.539699e-02
-2.146025600000e-02, -2.611147e-01, -3.534940e-02
-2.138059200000e-02, -2.602356e-01, -3.538586e-02
-2.130092800000e-02, -2.570159e-01, -3.538120e-02
-2.122126400000e-02, -2.601130e-01, -3.535753e-02
-2.114160000000e-02, -2.610396e-01, -3.540965e-02
-2.106193600000e-02, -2.643065e-01, -3.541587e-02
-2.098227200000e-02, -2.655256e-01, -3.526312e-02
-2.090260800000e-02, -2.708484e-01, -3.537074e-02
-2.082294400000e-02, -2.603819e-01, -3.529872e-02
-2.074328000000e-02, -2.545900e-01, -3.539987e-02
