% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 106.4 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 19:25:16 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.945564800000e-02, -2.491688e-01, -3.496435e-02
-4.935126400000e-02, -2.481874e-01, -3.496080e-02
-4.924688000000e-02, -2.437051e-01, -3.493031e-02
-4.914249600000e-02, -2.296105e-01, -3.495914e-02
-4.903811200000e-02, -2.333926e-01, 3.929280e-01
-4.893372800000e-02, -2.303291e-01, 1.999595e+00
-4.882934400000e-02, -2.207973e-01, 2.696751e+00
-4.872496000000e-02, -2.163066e-01, 3.495748e+00
-4.862057600000e-02, -2.118999e-01, 4.780732e+00
-4.851619200000e-02, -2.255768e-01, 4.956193e+00
-4.841180800000e-02, -2.141357e-01, 4.956293e+00
-4.830742400000e-02, -2.033986e-01, 4.956331e+00
-4.820304000000e-02, -1.943493e-01, 4.956334e+00
-4.809865600000e-02, -1.851849e-01, 4.956315e+00
-4.799427200000e-02, -1.795843e-01, 4.956466e+00
-4.788988800000e-02, -1.747180e-01, 4.956732e+00
-4.778550400000e-02, -1.762533e-01, 4.956440e+00
-4.768112000000e-02, -1.631766e-01, 4.956702e+00
-4.757673600000e-02, -1.601299e-01, 4.956301e+00
-4.747235200000e-02, -1.510080e-01, 4.956463e+00
-4.736796800000e-02, -1.452558e-01, 4.956449e+00
-4.726358400000e-02, -1.393630e-01, 4.956570e+00
-4.715920000000e-02, -1.341370e-01, 4.956547e+00
-4.705481600000e-02, -1.377821e-01, 4.956593e+00
-4.695043200000e-02, -1.365458e-01, 4.956439e+00
-4.684604800000e-02, -1.334790e-01, 4.956415e+00
-4.674166400000e-02, -1.206293e-01, 4.956382e+00
-4.663728000000e-02, -1.157838e-01, 4.956249e+00
-4.653289600000e-02, -1.181311e-01, 4.956517e+00
-4.642851200000e-02, -1.143230e-01, 4.956529e+00
-4.632412800000e-02, -1.187407e-01, 4.956158e+00
-4.621974400000e-02, -1.160960e-01, 4.956353e+00
-4.611536000000e-02, -1.103707e-01, 4.956208e+00
-4.601097600000e-02, -1.030275e-01, 4.956252e+00
-4.590659200000e-02, -9.361361e-02, 4.956252e+00
-4.580220800000e-02, -8.865045e-02, 4.956135e+00
-4.569782400000e-02, -8.184569e-02, 4.956396e+00
-4.559344000000e-02, -8.439045e-02, 4.956372e+00
-4.548905600000e-02, -8.504495e-02, 4.956045e+00
-4.538467200000e-02, -7.883690e-02, 4.956267e+00
-4.528028800000e-02, -6.992754e-02, 4.956135e+00
-4.517590400000e-02, -7.231154e-02, 4.956304e+00
-4.507152000000e-02, -7.856452e-02, 4.956183e+00
-4.496713600000e-02, -7.916193e-02, 4.956271e+00
-4.486275200000e-02, -7.054530e-02, 4.956236e+00
-4.475836800000e-02, -6.530157e-02, 4.956438e+00
-4.465398400000e-02, -6.503129e-02, 4.956183e+00
-4.454960000000e-02, -6.194341e-02, 4.956276e+00
-4.444521600000e-02, -5.654407e-02, 4.956328e+00
-4.434083200000e-02, -5.474483e-02, 4.956304e+00
-4.423644800000e-02, -5.008376e-02, 4.956207e+00
-4.413206400000e-02, -5.044319e-02, 4.956294e+00
-4.402768000000e-02, -4.923831e-02, 4.956253e+00
-4.392329600000e-02, -5.153129e-02, 4.956124e+00
-4.381891200000e-02, -4.472794e-02, 4.956167e+00
-4.371452800000e-02, -5.100292e-02, 4.956010e+00
-4.361014400000e-02, -4.471881e-02, 4.956154e+00
-4.350576000000e-02, -4.805825e-02, 4.956004e+00
-4.340137600000e-02, -4.968619e-02, 4.956151e+00
-4.329699200000e-02, -4.038347e-02, 4.956052e+00
-4.319260800000e-02, -3.748981e-02, 4.956249e+00
-4.308822400000e-02, -4.270242e-02, 4.956260e+00
-4.298384000000e-02, -4.239846e-02, 4.956117e+00
-4.287945600000e-02, -3.640054e-02, 4.956064e+00
-4.277507200000e-02, -3.326071e-02, 4.956185e+00
-4.267068800000e-02, -2.778250e-02, 4.956234e+00
-4.256630400000e-02, -2.326558e-02, 4.956155e+00
-4.246192000000e-02, -1.971531e-02, 4.956328e+00
-4.235753600000e-02, -2.019899e-02, 4.956145e+00
-4.225315200000e-02, -1.843462e-02, 4.956298e+00
-4.214876800000e-02, -2.552111e-02, 4.956120e+00
-4.204438400000e-02, -2.800293e-02, 4.956091e+00
-4.194000000000e-02, -2.461693e-02, 4.956394e+00
-4.183561600000e-02, -1.097560e-02, 4.955998e+00
-4.173123200000e-02, -6.934394e-03, 4.956158e+00
-4.162684800000e-02, -1.090774e-02, 4.956199e+00
-4.152246400000e-02, -1.166754e-02, 4.956350e+00
-4.141808000000e-02, -7.497869e-03, 4.956284e+00
-4.131369600000e-02, -1.488552e-02, 4.956385e+00
-4.120931200000e-02, -1.555079e-02, 4.956153e+00
-4.110492800000e-02, -1.243717e-02, 4.956085e+00
-4.100054400000e-02, -8.252523e-03, 4.956236e+00
-4.089616000000e-02, -1.776701e-02, 4.956452e+00
-4.079177600000e-02, -1.298730e-02, 4.956290e+00
-4.068739200000e-02, -1.420201e-02, 4.956370e+00
-4.058300800000e-02, -1.215473e-02, 4.956103e+00
-4.047862400000e-02, -1.954308e-02, 4.956166e+00
-4.037424000000e-02, -1.444677e-02, 4.956355e+00
-4.026985600000e-02, -1.119813e-02, 4.956227e+00
-4.016547200000e-02, -1.170006e-02, 4.956167e+00
-4.006108800000e-02, -6.514127e-03, 4.956307e+00
-3.995670400000e-02, -9.981090e-03, 4.956247e+00
-3.985232000000e-02, -1.429561e-02, 4.956433e+00
-3.974793600000e-02, -1.553581e-02, 4.956465e+00
-3.964355200000e-02, -1.558378e-02, 4.956329e+00
-3.953916800000e-02, -2.243370e-03, 4.956234e+00
-3.943478400000e-02, 2.127774e-03, 4.956314e+00
-3.933040000000e-02, -2.873536e-03, 4.956194e+00
-3.922601600000e-02, 1.413368e-04, 4.956352e+00
-3.912163200000e-02, -9.048829e-04, 4.956521e+00
-3.901724800000e-02, 4.335342e-03, 4.956424e+00
-3.891286400000e-02, 7.687644e-03, 4.956421e+00
-3.880848000000e-02, 1.004591e-02, 4.956558e+00
-3.870409600000e-02, 1.032460e-02, 4.956470e+00
-3.859971200000e-02, 1.885582e-03, 4.956448e+00
-3.849532800000e-02, 7.443580e-03, 4.956320e+00
-3.839094400000e-02, -2.534234e-03, 4.956364e+00
-3.828656000000e-02, 6.515297e-03, 4.956441e+00
-3.818217600000e-02, 1.220363e-02, 4.956355e+00
-3.807779200000e-02, 1.817558e-02, 4.956552e+00
-3.797340800000e-02, 1.223546e-02, 4.956665e+00
-3.786902400000e-02, 1.686868e-02, 4.956616e+00
-3.776464000000e-02, 1.351053e-02, 4.956475e+00
-3.766025600000e-02, 5.280707e-03, 4.956578e+00
-3.755587200000e-02, 1.394577e-02, 4.956300e+00
-3.745148800000e-02, 1.051766e-02, 4.956672e+00
-3.734710400000e-02, 9.253814e-03, 4.956337e+00
-3.724272000000e-02, -3.500659e-04, 4.956421e+00
-3.713833600000e-02, -2.650766e-03, 4.956259e+00
-3.703395200000e-02, -8.484886e-04, 4.956215e+00
-3.692956800000e-02, -4.322472e-03, 4.956354e+00
-3.682518400000e-02, -1.053240e-02, 4.299155e+00
-3.672080000000e-02, -1.699598e-02, 2.718138e+00
-3.661641600000e-02, -2.705312e-02, 2.116410e+00
-3.651203200000e-02, -4.113345e-02, 1.213978e+00
-3.640764800000e-02, -3.888423e-02, 2.893821e-02
-3.630326400000e-02, -4.618998e-02, -3.444686e-02
-3.619888000000e-02, -5.041721e-02, -3.448786e-02
-3.609449600000e-02, -5.843082e-02, -3.462320e-02
-3.599011200000e-02, -6.706453e-02, -3.477643e-02
-3.588572800000e-02, -7.096908e-02, -3.474769e-02
-3.578134400000e-02, -8.736438e-02, -3.471591e-02
-3.567696000000e-02, -9.491911e-02, -3.489940e-02
-3.557257600000e-02, -8.976850e-02, -3.473400e-02
-3.546819200000e-02, -8.893967e-02, -3.482802e-02
-3.536380800000e-02, -9.260881e-02, -3.491648e-02
-3.525942400000e-02, -1.036127e-01, -3.492167e-02
-3.515504000000e-02, -1.088071e-01, -3.482430e-02
-3.505065600000e-02, -1.112136e-01, -3.487724e-02
-3.494627200000e-02, -1.151331e-01, -3.482557e-02
-3.484188800000e-02, -1.238133e-01, -3.492443e-02
-3.473750400000e-02, -1.215459e-01, -3.497839e-02
-3.463312000000e-02, -1.255663e-01, -3.499906e-02
-3.452873600000e-02, -1.341501e-01, -3.509703e-02
-3.442435200000e-02, -1.430766e-01, -3.505625e-02
-3.431996800000e-02, -1.464579e-01, -3.490637e-02
-3.421558400000e-02, -1.385657e-01, -3.494074e-02
-3.411120000000e-02, -1.402070e-01, -3.487230e-02
-3.400681600000e-02, -1.492280e-01, -3.491945e-02
-3.390243200000e-02, -1.446123e-01, -3.487560e-02
-3.379804800000e-02, -1.433857e-01, -3.490234e-02
-3.369366400000e-02, -1.580899e-01, -3.492804e-02
-3.358928000000e-02, -1.628160e-01, -3.493707e-02
-3.348489600000e-02, -1.686609e-01, -3.493723e-02
-3.338051200000e-02, -1.695393e-01, -3.488737e-02
-3.327612800000e-02, -1.652147e-01, -3.505554e-02
-3.317174400000e-02, -1.689344e-01, -3.485961e-02
-3.306736000000e-02, -1.698040e-01, -3.504356e-02
-3.296297600000e-02, -1.773456e-01, -3.497409e-02
-3.285859200000e-02, -1.811097e-01, -3.489589e-02
-3.275420800000e-02, -1.668736e-01, -3.498787e-02
-3.264982400000e-02, -1.736077e-01, -3.492900e-02
-3.254544000000e-02, -1.842552e-01, -3.480881e-02
-3.244105600000e-02, -1.934566e-01, -3.498724e-02
-3.233667200000e-02, -1.961789e-01, -3.497743e-02
-3.223228800000e-02, -1.951093e-01, -3.493964e-02
-3.212790400000e-02, -2.031915e-01, -3.499690e-02
-3.202352000000e-02, -2.058818e-01, -3.497198e-02
-3.191913600000e-02, -2.031889e-01, -3.493513e-02
-3.181475200000e-02, -1.996178e-01, -3.487712e-02
-3.171036800000e-02, -2.039366e-01, -3.479634e-02
-3.160598400000e-02, -1.966535e-01, -3.501827e-02
-3.150160000000e-02, -2.086585e-01, -3.510305e-02
-3.139721600000e-02, -2.112322e-01, -3.516398e-02
-3.129283200000e-02, -2.159722e-01, -3.520355e-02
-3.118844800000e-02, -2.094265e-01, -3.515373e-02
-3.108406400000e-02, -2.063023e-01, -3.520547e-02
-3.097968000000e-02, -2.133011e-01, -3.507504e-02
-3.087529600000e-02, -2.139914e-01, -3.512649e-02
-3.077091200000e-02, -2.186948e-01, -3.506781e-02
-3.066652800000e-02, -2.237036e-01, -3.496686e-02
-3.056214400000e-02, -2.278110e-01, -3.500123e-02
-3.045776000000e-02, -2.253594e-01, -3.497690e-02
-3.035337600000e-02, -2.213526e-01, -3.486900e-02
-3.024899200000e-02, -2.125979e-01, -3.483783e-02
-3.014460800000e-02, -2.187809e-01, -3.498090e-02
-3.004022400000e-02, -2.249925e-01, -3.489207e-02
-2.993584000000e-02, -2.181599e-01, -3.486060e-02
-2.983145600000e-02, -2.283714e-01, -3.465397e-02
-2.972707200000e-02, -2.229433e-01, -3.471830e-02
-2.962268800000e-02, -2.211546e-01, -3.474879e-02
-2.951830400000e-02, -2.282289e-01, -3.476754e-02
-2.941392000000e-02, -2.311006e-01, -3.486935e-02
-2.930953600000e-02, -2.378976e-01, -3.483277e-02
-2.920515200000e-02, -2.444815e-01, -3.483930e-02
-2.910076800000e-02, -2.406343e-01, -3.500563e-02
-2.899638400000e-02, -2.394472e-01, -3.506647e-02
-2.889200000000e-02, -2.399557e-01, -3.511835e-02
-2.878761600000e-02, -2.401906e-01, -3.514257e-02
-2.868323200000e-02, -2.380785e-01, -3.507345e-02
-2.857884800000e-02, -2.342437e-01, -3.505877e-02
-2.847446400000e-02, -2.279079e-01, -3.490819e-02
-2.837008000000e-02, -2.324283e-01, -3.474187e-02
-2.826569600000e-02, -2.406450e-01, -3.486266e-02
-2.816131200000e-02, -2.351249e-01, -3.486839e-02
-2.805692800000e-02, -2.393929e-01, -3.493108e-02
-2.795254400000e-02, -2.494798e-01, -3.492684e-02
-2.784816000000e-02, -2.493225e-01, -3.486886e-02
-2.774377600000e-02, -2.476585e-01, -3.491851e-02
-2.763939200000e-02, -2.494564e-01, -3.492621e-02
-2.753500800000e-02, -2.514690e-01, -3.516482e-02
-2.743062400000e-02, -2.490045e-01, -3.505650e-02
-2.732624000000e-02, -2.455315e-01, -3.499278e-02
-2.722185600000e-02, -2.511456e-01, -3.497891e-02
-2.711747200000e-02, -2.524268e-01, -3.492160e-02
-2.701308800000e-02, -2.513948e-01, -3.491453e-02
-2.690870400000e-02, -2.420565e-01, -3.495226e-02
-2.680432000000e-02, -2.425428e-01, -3.507494e-02
-2.669993600000e-02, -2.488969e-01, -3.504188e-02
-2.659555200000e-02, -2.505915e-01, -3.505023e-02
-2.649116800000e-02, -2.495958e-01, -3.494388e-02
-2.638678400000e-02, -2.555746e-01, -3.492495e-02
-2.628240000000e-02, -2.613422e-01, -3.500355e-02
-2.617801600000e-02, -2.552245e-01, -3.483355e-02
-2.607363200000e-02, -2.486710e-01, -3.492120e-02
-2.596924800000e-02, -2.432787e-01, -3.494388e-02
-2.586486400000e-02, -2.475401e-01, -3.481834e-02
-2.576048000000e-02, -2.521928e-01, -3.478296e-02
-2.565609600000e-02, -2.598280e-01, -3.484770e-02
-2.555171200000e-02, -2.586425e-01, -3.478689e-02
-2.544732800000e-02, -2.513583e-01, -3.497566e-02
-2.534294400000e-02, -2.490768e-01, -3.487892e-02
-2.523856000000e-02, -2.460977e-01, -3.492317e-02
-2.513417600000e-02, -2.479882e-01, -3.484288e-02
-2.502979200000e-02, -2.450883e-01, -3.480895e-02
-2.492540800000e-02, -2.502194e-01, -3.486675e-02
-2.482102400000e-02, -2.481083e-01, -3.478934e-02
-2.471664000000e-02, -2.439655e-01, -3.473690e-02
-2.461225600000e-02, -2.361864e-01, 1.155587e-02
-2.450787200000e-02, -2.402472e-01, 1.584745e+00
-2.440348800000e-02, -2.286412e-01, 3.269683e+00
-2.429910400000e-02, -2.225113e-01, 4.862992e+00
-2.419472000000e-02, -2.257888e-01, 4.956321e+00
