% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 90.42 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 17:22:04 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.147545600000e-02, -5.583937e-02, 4.956958e+00
-4.138675200000e-02, -6.066707e-02, 4.956864e+00
-4.129804800000e-02, -5.556345e-02, 4.956827e+00
-4.120934400000e-02, -5.364911e-02, 4.956871e+00
-4.112064000000e-02, -5.648565e-02, 4.956772e+00
-4.103193600000e-02, -6.465656e-02, 4.956708e+00
-4.094323200000e-02, -7.202258e-02, 4.956754e+00
-4.085452800000e-02, -6.057455e-02, 4.956910e+00
-4.076582400000e-02, -6.533093e-02, 4.957168e+00
-4.067712000000e-02, -7.318957e-02, 4.956899e+00
-4.058841600000e-02, -7.574441e-02, 4.956889e+00
-4.049971200000e-02, -7.908101e-02, 4.956864e+00
-4.041100800000e-02, -8.159509e-02, 4.957030e+00
-4.032230400000e-02, -7.588925e-02, 4.956949e+00
-4.023360000000e-02, -7.325126e-02, 4.957011e+00
-4.014489600000e-02, -8.381123e-02, 4.957041e+00
-4.005619200000e-02, -8.801799e-02, 4.957171e+00
-3.996748800000e-02, -9.418506e-02, 4.957138e+00
-3.987878400000e-02, -9.728981e-02, 4.957110e+00
-3.979008000000e-02, -9.592647e-02, 4.957077e+00
-3.970137600000e-02, -9.777280e-02, 4.956873e+00
-3.961267200000e-02, -9.125187e-02, 4.957131e+00
