9.363666015625000227e+02,3.055653455394720628e-14
9.405624389648437500e+02,2.111919507143649737e-14
9.447582763671877046e+02,1.454192304881423131e-14
9.489541137695312045e+02,8.802826715830513650e-15
9.531499511718750455e+02,6.392494962082411116e-15
9.573457885742187727e+02,3.308099322767538209e-15
9.615416259765622726e+02,2.402285759424256778e-15
9.657374633789062273e+02,1.164877599275053144e-15
9.699333007812499545e+02,3.729373281014206413e-16
9.741291381835937955e+02,7.348389127973326441e-16
9.783249755859376364e+02,0.000000000000000000e+00
9.825208129882812500e+02,6.928446213738796493e-16
9.867166503906249773e+02,6.731005322933586103e-16
9.909124877929687045e+02,1.630463603409343251e-15
9.951083251953123181e+02,9.491340650729295599e-16
9.993041625976562727e+02,6.184103286643210920e-16
1.003500000000000000e+03,0.000000000000000000e+00
