% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 89.93 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 19:09:58 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.122816000000e-02, -1.392021e-01, 4.956989e+00
-4.113990400000e-02, -1.261884e-01, 4.957043e+00
-4.105164800000e-02, -1.121133e-01, 4.957030e+00
-4.096339200000e-02, -1.049388e-01, 4.956950e+00
-4.087513600000e-02, -1.022282e-01, 4.956890e+00
-4.078688000000e-02, -1.003919e-01, 4.957019e+00
-4.069862400000e-02, -9.762923e-02, 4.956967e+00
-4.061036800000e-02, -9.388657e-02, 4.956957e+00
-4.052211200000e-02, -8.244048e-02, 4.956997e+00
-4.043385600000e-02, -7.390677e-02, 4.956969e+00
-4.034560000000e-02, -7.383814e-02, 4.956896e+00
-4.025734400000e-02, -7.554244e-02, 4.956967e+00
-4.016908800000e-02, -7.424138e-02, 4.957006e+00
-4.008083200000e-02, -7.337096e-02, 4.957015e+00
-3.999257600000e-02, -7.322428e-02, 4.956925e+00
-3.990432000000e-02, -7.654405e-02, 4.956863e+00
-3.981606400000e-02, -6.434351e-02, 4.956890e+00
-3.972780800000e-02, -6.295056e-02, 4.956778e+00
-3.963955200000e-02, -6.457101e-02, 4.957045e+00
-3.955129600000e-02, -5.922810e-02, 4.957006e+00
-3.946304000000e-02, -5.586017e-02, 4.956909e+00
-3.937478400000e-02, -5.735165e-02, 4.956924e+00
-3.928652800000e-02, -5.150447e-02, 4.956610e+00
-3.919827200000e-02, -4.941132e-02, 4.956739e+00
-3.911001600000e-02, -4.613306e-02, 4.956632e+00
-3.902176000000e-02, -4.030028e-02, 4.956853e+00
-3.893350400000e-02, -4.376591e-02, 4.956856e+00
-3.884524800000e-02, -4.195671e-02, 4.956808e+00
-3.875699200000e-02, -4.106581e-02, 4.957054e+00
-3.866873600000e-02, -3.682552e-02, 4.956833e+00
-3.858048000000e-02, -3.509022e-02, 4.956721e+00
-3.849222400000e-02, -2.925882e-02, 4.956829e+00
-3.840396800000e-02, -2.319550e-02, 4.956853e+00
-3.831571200000e-02, -1.948162e-02, 4.956850e+00
-3.822745600000e-02, -1.947221e-02, 4.956673e+00
-3.813920000000e-02, -1.426464e-02, 4.956546e+00
-3.805094400000e-02, -1.628335e-02, 4.956633e+00
-3.796268800000e-02, -2.663317e-02, 4.956808e+00
-3.787443200000e-02, -8.369034e-03, 4.956695e+00
-3.778617600000e-02, 7.049152e-04, 4.956756e+00
-3.769792000000e-02, -5.190966e-03, 4.956655e+00
-3.760966400000e-02, -3.405291e-03, 4.956946e+00
-3.752140800000e-02, -4.037971e-03, 4.956885e+00
-3.743315200000e-02, -9.614744e-04, 4.957043e+00
-3.734489600000e-02, -1.048378e-03, 4.957052e+00
-3.725664000000e-02, -5.422616e-03, 4.957078e+00
-3.716838400000e-02, -8.280747e-03, 4.956917e+00
-3.708012800000e-02, 1.516384e-03, 4.956946e+00
-3.699187200000e-02, 2.284124e-03, 4.956884e+00
-3.690361600000e-02, 1.115078e-03, 4.956973e+00
-3.681536000000e-02, -8.599024e-04, 4.957138e+00
-3.672710400000e-02, -8.288220e-03, 4.957044e+00
-3.663884800000e-02, -5.898925e-03, 4.956866e+00
-3.655059200000e-02, -1.056985e-02, 4.957001e+00
-3.646233600000e-02, 5.452230e-04, 4.956823e+00
-3.637408000000e-02, 2.005701e-03, 4.956979e+00
-3.628582400000e-02, 3.822373e-03, 4.956857e+00
-3.619756800000e-02, 9.650447e-03, 4.956716e+00
-3.610931200000e-02, 8.245598e-03, 4.957245e+00
-3.602105600000e-02, 3.922838e-03, 4.956889e+00
-3.593280000000e-02, 4.253846e-04, 4.957183e+00
-3.584454400000e-02, -6.216095e-04, 4.957296e+00
-3.575628800000e-02, 1.020148e-03, 4.957252e+00
-3.566803200000e-02, 6.863444e-03, 4.957120e+00
-3.557977600000e-02, 1.046828e-02, 4.957050e+00
-3.549152000000e-02, 9.776651e-03, 4.957083e+00
-3.540326400000e-02, 5.785452e-03, 4.957166e+00
-3.531500800000e-02, 1.030610e-02, 4.957191e+00
-3.522675200000e-02, 5.898095e-03, 4.957199e+00
-3.513849600000e-02, 9.272942e-03, 4.957087e+00
-3.505024000000e-02, 1.799153e-02, 4.957076e+00
-3.496198400000e-02, 6.524409e-03, 4.957160e+00
-3.487372800000e-02, 7.990976e-03, 4.957114e+00
-3.478547200000e-02, 6.667773e-03, 4.957246e+00
-3.469721600000e-02, 7.990976e-03, 4.957122e+00
-3.460896000000e-02, 1.063462e-02, 4.957102e+00
-3.452070400000e-02, 9.752019e-03, 4.956864e+00
-3.443244800000e-02, 1.263146e-02, 4.957012e+00
-3.434419200000e-02, 1.395190e-02, 4.957042e+00
-3.425593600000e-02, 9.588452e-03, 4.957390e+00
-3.416768000000e-02, 6.282242e-03, 4.957009e+00
-3.407942400000e-02, 1.044088e-02, 4.957100e+00
-3.399116800000e-02, 2.700929e-03, 4.957129e+00
-3.390291200000e-02, -7.298239e-04, 4.957203e+00
-3.381465600000e-02, 5.232757e-03, 4.957155e+00
-3.372640000000e-02, 1.524493e-02, 4.956928e+00
-3.363814400000e-02, 1.248920e-02, 4.957017e+00
-3.354988800000e-02, 1.525241e-03, 4.957028e+00
-3.346163200000e-02, 1.243385e-02, 4.957042e+00
-3.337337600000e-02, 1.880798e-02, 4.957239e+00
-3.328512000000e-02, 1.042787e-02, 4.956754e+00
-3.319686400000e-02, 1.121250e-02, 4.957035e+00
-3.310860800000e-02, 1.966926e-02, 4.957038e+00
-3.302035200000e-02, 1.253708e-02, 4.957157e+00
-3.293209600000e-02, 1.519982e-02, 4.957193e+00
-3.284384000000e-02, 1.977250e-02, 4.957309e+00
-3.275558400000e-02, 2.278755e-02, 4.957067e+00
-3.266732800000e-02, 1.479879e-02, 4.957169e+00
-3.257907200000e-02, 1.409692e-02, 4.957213e+00
-3.249081600000e-02, 1.311386e-02, 4.957194e+00
-3.240256000000e-02, 1.597752e-02, 4.957309e+00
-3.231430400000e-02, 1.859487e-02, 4.847273e+00
-3.222604800000e-02, 1.078656e-02, 4.592681e+00
-3.213779200000e-02, 6.427819e-03, 3.938980e+00
-3.204953600000e-02, -8.814899e-04, 2.983579e+00
-3.196128000000e-02, -1.449518e-02, 2.185778e+00
-3.187302400000e-02, -1.635558e-02, 1.703460e+00
-3.178476800000e-02, -3.022196e-02, 9.263646e-01
-3.169651200000e-02, -4.493025e-02, 3.958848e-01
-3.160825600000e-02, -6.058839e-02, 3.858554e-02
-3.152000000000e-02, -6.055822e-02, -3.383239e-02
-3.143174400000e-02, -6.407920e-02, -3.399463e-02
-3.134348800000e-02, -7.839365e-02, -3.415626e-02
-3.125523200000e-02, -8.560361e-02, -3.417181e-02
-3.116697600000e-02, -9.274603e-02, -3.403193e-02
-3.107872000000e-02, -8.752932e-02, -3.406279e-02
-3.099046400000e-02, -8.990616e-02, -3.421723e-02
-3.090220800000e-02, -9.834605e-02, -3.397030e-02
-3.081395200000e-02, -1.195657e-01, -3.400736e-02
-3.072569600000e-02, -1.298107e-01, -3.423378e-02
-3.063744000000e-02, -1.293330e-01, -3.412587e-02
-3.054918400000e-02, -1.298898e-01, -3.412570e-02
-3.046092800000e-02, -1.326984e-01, -3.414687e-02
-3.037267200000e-02, -1.444332e-01, -3.388279e-02
-3.028441600000e-02, -1.564984e-01, -3.397985e-02
-3.019616000000e-02, -1.574690e-01, -3.417148e-02
-3.010790400000e-02, -1.552313e-01, -3.416832e-02
-3.001964800000e-02, -1.615097e-01, -3.413309e-02
-2.993139200000e-02, -1.703617e-01, -3.423234e-02
-2.984313600000e-02, -1.664505e-01, -3.399634e-02
-2.975488000000e-02, -1.730967e-01, -3.404126e-02
-2.966662400000e-02, -1.728396e-01, -3.405535e-02
-2.957836800000e-02, -1.756708e-01, -3.414339e-02
-2.949011200000e-02, -1.833925e-01, -3.413143e-02
-2.940185600000e-02, -1.907525e-01, -3.421557e-02
-2.931360000000e-02, -1.889034e-01, -3.421402e-02
-2.922534400000e-02, -1.987349e-01, -3.418750e-02
-2.913708800000e-02, -1.918941e-01, -3.420962e-02
-2.904883200000e-02, -1.957016e-01, -3.420472e-02
-2.896057600000e-02, -1.894907e-01, -3.409454e-02
-2.887232000000e-02, -1.905291e-01, -3.419669e-02
-2.878406400000e-02, -1.927264e-01, -3.425102e-02
-2.869580800000e-02, -1.970984e-01, -3.423524e-02
-2.860755200000e-02, -2.034747e-01, -3.416270e-02
-2.851929600000e-02, -1.999615e-01, -3.416926e-02
-2.843104000000e-02, -1.994730e-01, -3.405344e-02
-2.834278400000e-02, -2.072694e-01, -3.414532e-02
-2.825452800000e-02, -2.025761e-01, -3.411062e-02
-2.816627200000e-02, -2.055582e-01, -3.429400e-02
-2.807801600000e-02, -2.166506e-01, -3.407107e-02
-2.798976000000e-02, -2.238860e-01, -3.409202e-02
-2.790150400000e-02, -2.147702e-01, -3.415089e-02
-2.781324800000e-02, -2.053055e-01, -3.421247e-02
