% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 84.39 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 18:02:02 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.845932800000e-02, -1.745596e-01, 4.957160e+00
-3.837353600000e-02, -1.776149e-01, 4.957071e+00
-3.828774400000e-02, -1.802379e-01, 4.957036e+00
-3.820195200000e-02, -1.813033e-01, 4.957247e+00
-3.811616000000e-02, -1.701876e-01, 4.956838e+00
-3.803036800000e-02, -1.845854e-01, 4.956855e+00
-3.794457600000e-02, -1.783802e-01, 4.957096e+00
-3.785878400000e-02, -1.752560e-01, 4.957080e+00
-3.777299200000e-02, -1.801565e-01, 4.957161e+00
-3.768720000000e-02, -1.800255e-01, 4.957091e+00
-3.760140800000e-02, -1.834512e-01, 4.956800e+00
-3.751561600000e-02, -1.835035e-01, 4.956880e+00
-3.742982400000e-02, -1.938397e-01, 4.815174e+00
-3.734403200000e-02, -1.866667e-01, 2.055783e+00
-3.725824000000e-02, -1.760971e-01, -3.480473e-02
-3.717244800000e-02, -1.777213e-01, -3.331241e-02
-3.708665600000e-02, -1.862430e-01, -3.356894e-02
-3.700086400000e-02, -1.826323e-01, -3.349394e-02
-3.691507200000e-02, -1.800651e-01, -3.344959e-02
-3.682928000000e-02, -1.773874e-01, -3.353881e-02
-3.674348800000e-02, -1.772362e-01, -3.366938e-02
-3.665769600000e-02, -1.752811e-01, -3.371932e-02
-3.657190400000e-02, -1.787742e-01, -3.389077e-02
-3.648611200000e-02, -1.863148e-01, -3.399498e-02
-3.640032000000e-02, -1.832163e-01, -3.401995e-02
-3.631452800000e-02, -1.844200e-01, -3.388975e-02
-3.622873600000e-02, -1.790786e-01, -3.367269e-02
-3.614294400000e-02, -1.742914e-01, -3.382512e-02
-3.605715200000e-02, -1.726059e-01, -3.372567e-02
-3.597136000000e-02, -1.734974e-01, -3.370899e-02
-3.588556800000e-02, -1.710044e-01, -3.376829e-02
-3.579977600000e-02, -1.719072e-01, -3.379064e-02
-3.571398400000e-02, -1.682308e-01, -3.378651e-02
-3.562819200000e-02, -1.666429e-01, -3.381259e-02
-3.554240000000e-02, -1.708632e-01, -3.364729e-02
-3.545660800000e-02, -1.740918e-01, -3.391102e-02
-3.537081600000e-02, -1.634385e-01, -3.385262e-02
-3.528502400000e-02, -1.571082e-01, -3.378683e-02
-3.519923200000e-02, -1.581400e-01, -3.380260e-02
-3.511344000000e-02, -1.651960e-01, -3.369546e-02
-3.502764800000e-02, -1.618390e-01, -3.368413e-02
-3.494185600000e-02, -1.623367e-01, -3.368806e-02
-3.485606400000e-02, -1.542691e-01, -3.371223e-02
-3.477027200000e-02, -1.497917e-01, -3.373962e-02
-3.468448000000e-02, -1.484877e-01, -3.373788e-02
-3.459868800000e-02, -1.533765e-01, -3.378361e-02
-3.451289600000e-02, -1.566276e-01, -3.367257e-02
-3.442710400000e-02, -1.521992e-01, -3.379756e-02
-3.434131200000e-02, -1.548763e-01, -3.383884e-02
-3.425552000000e-02, -1.534192e-01, -3.377262e-02
-3.416972800000e-02, -1.535217e-01, -3.375115e-02
-3.408393600000e-02, -1.456562e-01, -3.379568e-02
-3.399814400000e-02, -1.449658e-01, -3.380491e-02
-3.391235200000e-02, -1.380476e-01, -3.386999e-02
-3.382656000000e-02, -1.373797e-01, -3.390040e-02
-3.374076800000e-02, -1.380453e-01, -3.376937e-02
-3.365497600000e-02, -1.443218e-01, -3.378480e-02
-3.356918400000e-02, -1.460597e-01, -3.402077e-02
-3.348339200000e-02, -1.370494e-01, -3.409067e-02
-3.339760000000e-02, -1.426500e-01, -3.407555e-02
-3.331180800000e-02, -1.328715e-01, -3.398971e-02
-3.322601600000e-02, -1.336161e-01, -3.400372e-02
-3.314022400000e-02, -1.358385e-01, -3.403598e-02
-3.305443200000e-02, -1.329590e-01, -3.392036e-02
-3.296864000000e-02, -1.275953e-01, -3.391725e-02
-3.288284800000e-02, -1.270725e-01, -3.387953e-02
-3.279705600000e-02, -1.256074e-01, -3.403575e-02
-3.271126400000e-02, -1.317128e-01, -3.394564e-02
-3.262547200000e-02, -1.341032e-01, -3.403137e-02
