% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 91.28 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 18:03:55 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.190720000000e-02, -1.544006e-01, 4.955894e+00
-4.181760000000e-02, -1.529822e-01, 4.955799e+00
-4.172800000000e-02, -1.514676e-01, 4.955827e+00
-4.163840000000e-02, -1.550988e-01, 4.956015e+00
-4.154880000000e-02, -1.521295e-01, 4.955916e+00
-4.145920000000e-02, -1.641838e-01, 4.955813e+00
-4.136960000000e-02, -1.627431e-01, 4.955986e+00
-4.128000000000e-02, -1.645292e-01, 4.955904e+00
-4.119040000000e-02, -1.706284e-01, 4.955928e+00
-4.110080000000e-02, -1.731034e-01, 4.955853e+00
-4.101120000000e-02, -1.728441e-01, 4.955901e+00
-4.092160000000e-02, -1.652625e-01, 4.955830e+00
-4.083200000000e-02, -1.651066e-01, 4.955804e+00
-4.074240000000e-02, -1.640440e-01, 4.955835e+00
-4.065280000000e-02, -1.679720e-01, 4.955753e+00
-4.056320000000e-02, -1.634063e-01, 4.955683e+00
-4.047360000000e-02, -1.632897e-01, 4.955925e+00
-4.038400000000e-02, -1.723690e-01, 4.955821e+00
-4.029440000000e-02, -1.702273e-01, 4.955739e+00
-4.020480000000e-02, -1.696061e-01, 4.955975e+00
-4.011520000000e-02, -1.813300e-01, 4.955901e+00
-4.002560000000e-02, -1.839492e-01, 4.956017e+00
-3.993600000000e-02, -1.885204e-01, 4.955846e+00
-3.984640000000e-02, -1.895451e-01, 4.955923e+00
-3.975680000000e-02, -1.812291e-01, 4.955871e+00
-3.966720000000e-02, -1.824286e-01, 4.956045e+00
-3.957760000000e-02, -1.831426e-01, 4.955799e+00
-3.948800000000e-02, -1.790098e-01, 4.955922e+00
-3.939840000000e-02, -1.822751e-01, 4.955739e+00
-3.930880000000e-02, -1.871088e-01, 4.955930e+00
-3.921920000000e-02, -1.913801e-01, 4.955951e+00
-3.912960000000e-02, -1.878547e-01, 4.955702e+00
-3.904000000000e-02, -1.850618e-01, 4.955743e+00
-3.895040000000e-02, -1.872383e-01, 4.955744e+00
-3.886080000000e-02, -1.922966e-01, 4.955787e+00
-3.877120000000e-02, -1.868400e-01, 4.955780e+00
-3.868160000000e-02, -1.916748e-01, 4.955661e+00
-3.859200000000e-02, -1.960208e-01, 4.955778e+00
-3.850240000000e-02, -1.903472e-01, 4.955640e+00
-3.841280000000e-02, -1.873048e-01, 4.955504e+00
-3.832320000000e-02, -1.970880e-01, 4.955708e+00
-3.823360000000e-02, -1.915469e-01, 4.955956e+00
-3.814400000000e-02, -1.890899e-01, 4.955921e+00
-3.805440000000e-02, -1.860094e-01, 4.955809e+00
-3.796480000000e-02, -1.988172e-01, 4.955778e+00
-3.787520000000e-02, -1.986463e-01, 4.955827e+00
-3.778560000000e-02, -1.962132e-01, 4.955798e+00
-3.769600000000e-02, -1.968789e-01, 4.955664e+00
-3.760640000000e-02, -2.046077e-01, 4.955934e+00
-3.751680000000e-02, -2.158369e-01, 4.955923e+00
-3.742720000000e-02, -2.154380e-01, 4.955731e+00
-3.733760000000e-02, -2.155956e-01, 4.955913e+00
-3.724800000000e-02, -2.151908e-01, 4.955796e+00
-3.715840000000e-02, -2.131432e-01, 4.808838e+00
-3.706880000000e-02, -2.128578e-01, 4.396153e+00
-3.697920000000e-02, -2.189506e-01, 4.061006e+00
-3.688960000000e-02, -2.229788e-01, 3.564069e+00
-3.680000000000e-02, -2.155839e-01, 3.186273e+00
-3.671040000000e-02, -2.104392e-01, 2.882455e+00
-3.662080000000e-02, -2.133452e-01, 2.678663e+00
-3.653120000000e-02, -2.086301e-01, 2.398416e+00
-3.644160000000e-02, -2.061807e-01, 1.839872e+00
-3.635200000000e-02, -2.115089e-01, 1.461025e+00
-3.626240000000e-02, -2.105703e-01, 1.234792e+00
-3.617280000000e-02, -1.940138e-01, 7.143512e-01
-3.608320000000e-02, -1.941716e-01, 1.581486e-01
-3.599360000000e-02, -1.977385e-01, -3.492341e-02
-3.590400000000e-02, -2.018282e-01, -3.493301e-02
-3.581440000000e-02, -2.022974e-01, -3.494653e-02
-3.572480000000e-02, -2.081449e-01, -3.490092e-02
-3.563520000000e-02, -1.997632e-01, -3.509148e-02
-3.554560000000e-02, -1.980533e-01, -3.495408e-02
-3.545600000000e-02, -2.000900e-01, -3.507796e-02
-3.536640000000e-02, -1.953853e-01, -3.501984e-02
-3.527680000000e-02, -1.880804e-01, -3.507777e-02
-3.518720000000e-02, -1.832519e-01, -3.491763e-02
-3.509760000000e-02, -1.832036e-01, -3.488517e-02
-3.500800000000e-02, -1.855127e-01, -3.500277e-02
-3.491840000000e-02, -1.915019e-01, -3.505481e-02
-3.482880000000e-02, -1.836453e-01, -3.497892e-02
-3.473920000000e-02, -1.873343e-01, -3.491183e-02
-3.464960000000e-02, -2.051102e-01, -3.516814e-02
-3.456000000000e-02, -1.971216e-01, -3.520148e-02
-3.447040000000e-02, -1.872710e-01, -3.509767e-02
-3.438080000000e-02, -1.885637e-01, -3.503499e-02
-3.429120000000e-02, -1.822506e-01, -3.495086e-02
-3.420160000000e-02, -1.808570e-01, -3.492339e-02
-3.411200000000e-02, -1.692045e-01, -3.484520e-02
-3.402240000000e-02, -1.721373e-01, -3.493511e-02
-3.393280000000e-02, -1.746131e-01, -3.492448e-02
-3.384320000000e-02, -1.707767e-01, -3.503892e-02
-3.375360000000e-02, -1.640249e-01, -3.499154e-02
