% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 90.42 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 17:32:12 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-4.147545600000e-02, -6.221022e-02, -3.392231e-02
-4.138675200000e-02, -6.346340e-02, -3.386942e-02
-4.129804800000e-02, -6.828312e-02, -3.401431e-02
-4.120934400000e-02, -6.425976e-02, -3.402709e-02
-4.112064000000e-02, -6.425260e-02, -3.410673e-02
-4.103193600000e-02, -6.514588e-02, -3.411535e-02
-4.094323200000e-02, -7.195291e-02, -3.415103e-02
-4.085452800000e-02, -7.820094e-02, -3.399449e-02
-4.076582400000e-02, -7.429516e-02, -3.398320e-02
-4.067712000000e-02, -7.213630e-02, -3.403681e-02
-4.058841600000e-02, -6.565311e-02, -3.411424e-02
-4.049971200000e-02, -6.901504e-02, -3.406457e-02
-4.041100800000e-02, -6.737827e-02, -3.401908e-02
-4.032230400000e-02, -6.821235e-02, -3.397876e-02
-4.023360000000e-02, -5.795555e-02, -3.395327e-02
-4.014489600000e-02, -5.976773e-02, -3.380884e-02
-4.005619200000e-02, -6.273066e-02, -3.395847e-02
-3.996748800000e-02, -5.363424e-02, -3.391706e-02
-3.987878400000e-02, -4.614514e-02, -3.396142e-02
-3.979008000000e-02, -4.779623e-02, -3.400611e-02
-3.970137600000e-02, -5.127960e-02, -3.387685e-02
-3.961267200000e-02, -4.796998e-02, -3.386829e-02
-3.952396800000e-02, -4.477685e-02, -3.384799e-02
-3.943526400000e-02, -5.232351e-02, -3.394363e-02
-3.934656000000e-02, -5.596383e-02, -3.388302e-02
-3.925785600000e-02, -5.605636e-02, -3.393983e-02
-3.916915200000e-02, -5.150760e-02, -3.390263e-02
-3.908044800000e-02, -4.339672e-02, -7.124550e-03
-3.899174400000e-02, -3.592689e-02, 3.151790e+00
-3.890304000000e-02, -4.306848e-02, 4.955772e+00
-3.881433600000e-02, -3.309035e-02, 4.956199e+00
-3.872563200000e-02, -3.491272e-02, 4.956289e+00
-3.863692800000e-02, -4.124474e-02, 4.956474e+00
-3.854822400000e-02, -4.623463e-02, 4.956620e+00
-3.845952000000e-02, -5.069169e-02, 4.956468e+00
-3.837081600000e-02, -5.123251e-02, 4.956575e+00
-3.828211200000e-02, -5.632566e-02, 4.956559e+00
-3.819340800000e-02, -5.320660e-02, 4.956611e+00
-3.810470400000e-02, -5.501465e-02, 4.956443e+00
-3.801600000000e-02, -5.715011e-02, 4.956617e+00
-3.792729600000e-02, -5.264431e-02, 4.956553e+00
-3.783859200000e-02, -4.100159e-02, 4.956467e+00
-3.774988800000e-02, -4.360737e-02, 4.956451e+00
-3.766118400000e-02, -4.798650e-02, 4.956523e+00
-3.757248000000e-02, -5.429099e-02, 4.956494e+00
-3.748377600000e-02, -5.548965e-02, 4.956444e+00
-3.739507200000e-02, -6.121477e-02, 4.956529e+00
-3.730636800000e-02, -6.093114e-02, 4.956568e+00
-3.721766400000e-02, -4.949606e-02, 4.956344e+00
-3.712896000000e-02, -5.587874e-02, 4.956611e+00
-3.704025600000e-02, -5.941471e-02, 4.956572e+00
-3.695155200000e-02, -5.377165e-02, 4.956458e+00
-3.686284800000e-02, -5.510359e-02, 4.956324e+00
-3.677414400000e-02, -6.099668e-02, 4.956396e+00
-3.668544000000e-02, -6.769384e-02, 4.956347e+00
-3.659673600000e-02, -6.372748e-02, 4.956460e+00
-3.650803200000e-02, -6.928435e-02, 4.956477e+00
-3.641932800000e-02, -7.044969e-02, 4.956549e+00
-3.633062400000e-02, -7.112186e-02, 4.956673e+00
-3.624192000000e-02, -6.043356e-02, 4.956410e+00
-3.615321600000e-02, -5.322560e-02, 4.956447e+00
-3.606451200000e-02, -7.494255e-02, 4.956482e+00
-3.597580800000e-02, -7.735970e-02, 4.956564e+00
-3.588710400000e-02, -7.476769e-02, 4.956373e+00
-3.579840000000e-02, -6.801877e-02, 4.956409e+00
-3.570969600000e-02, -6.850506e-02, 4.956446e+00
-3.562099200000e-02, -7.349330e-02, 4.956543e+00
-3.553228800000e-02, -7.396225e-02, 4.956446e+00
-3.544358400000e-02, -7.788593e-02, 4.956500e+00
-3.535488000000e-02, -7.869164e-02, 4.956239e+00
-3.526617600000e-02, -7.737292e-02, 4.956324e+00
-3.517747200000e-02, -6.982103e-02, 4.956460e+00
-3.508876800000e-02, -7.487894e-02, 4.956562e+00
-3.500006400000e-02, -7.805528e-02, 4.956526e+00
