% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 50 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 84.39 ms, time offset -3.740 ms, Precision acquisition mode, 40 averages
% Edge trigger: Channel B, level 427.0 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2024-11-14 T 17:33:48 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
-3.845932800000e-02, -4.856670e-02, -3.504354e-02
-3.837353600000e-02, -4.570648e-02, -3.510439e-02
-3.828774400000e-02, -4.607034e-02, -3.515675e-02
-3.820195200000e-02, -5.514667e-02, -3.516224e-02
-3.811616000000e-02, -4.938581e-02, -3.524429e-02
-3.803036800000e-02, -4.944788e-02, -3.505109e-02
-3.794457600000e-02, -4.925200e-02, -3.497396e-02
-3.785878400000e-02, -4.447454e-02, -3.511441e-02
-3.777299200000e-02, -4.557922e-02, -3.509288e-02
-3.768720000000e-02, -4.685273e-02, -3.491303e-02
-3.760140800000e-02, -5.226510e-02, -3.490164e-02
-3.751561600000e-02, -5.688284e-02, -3.502202e-02
-3.742982400000e-02, -5.643015e-02, -3.522237e-02
-3.734403200000e-02, -5.260220e-02, -3.521676e-02
-3.725824000000e-02, -5.015283e-02, -3.515524e-02
-3.717244800000e-02, -5.344068e-02, -3.516910e-02
-3.708665600000e-02, -4.862592e-02, -3.503768e-02
-3.700086400000e-02, -4.582094e-02, -3.508497e-02
-3.691507200000e-02, -5.371969e-02, -3.504870e-02
-3.682928000000e-02, -5.354716e-02, -3.507950e-02
-3.674348800000e-02, -5.027525e-02, -3.509482e-02
-3.665769600000e-02, -5.455874e-02, -3.508420e-02
-3.657190400000e-02, -6.019262e-02, -3.512304e-02
-3.648611200000e-02, -5.042615e-02, -3.512910e-02
-3.640032000000e-02, -4.192950e-02, -3.510219e-02
-3.631452800000e-02, -4.265807e-02, -3.497373e-02
-3.622873600000e-02, -3.953621e-02, -3.499685e-02
-3.614294400000e-02, -4.262505e-02, -3.494529e-02
-3.605715200000e-02, -4.448023e-02, -3.494352e-02
-3.597136000000e-02, -4.972547e-02, -3.506023e-02
-3.588556800000e-02, -4.294478e-02, -3.512503e-02
-3.579977600000e-02, -4.134869e-02, -3.522508e-02
