8170.00000000    -0.00000120    -0.00000080    -0.00000130    -0.00000150
8170.40363075    -0.00000143    -0.00000150    -0.00000150    -0.00000130
8170.80726149    -0.00000160    -0.00000200    -0.00000130    -0.00000150
8171.21282348    -0.00000120    -0.00000080    -0.00000130    -0.00000150
8171.61645423    -0.00000150    -0.00000150    -0.00000150    -0.00000150
8172.02008497    -0.00000143    -0.00000150    -0.00000150    -0.00000130
8172.42371572    -0.00000130    -0.00000130    -0.00000080    -0.00000180
8172.82734647    -0.00000130    -0.00000130    -0.00000180    -0.00000080
8173.23290846    -0.00000153    -0.00000180    -0.00000130    -0.00000150
8173.63653920    -0.00000103    -0.00000150    -0.00000080    -0.00000080
8174.04016995    -0.00000127    -0.00000080    -0.00000150    -0.00000150
8174.44380070    -0.00000120    -0.00000130    -0.00000150    -0.00000080
8174.84936269    -0.00000137    -0.00000150    -0.00000130    -0.00000130
8175.25299343    -0.00000130    -0.00000130    -0.00000130    -0.00000130
8175.65662418    -0.00000147    -0.00000130    -0.00000180    -0.00000130
8176.06025492    -0.00000120    -0.00000130    -0.00000080    -0.00000150
8176.46388567    -0.00000103    -0.00000080    -0.00000150    -0.00000080
8176.86944766    -0.00000143    -0.00000150    -0.00000130    -0.00000150
8177.27307841    -0.00000120    -0.00000130    -0.00000150    -0.00000080
8177.67670915    -0.00000120    -0.00000080    -0.00000130    -0.00000150
8178.08033990    -0.00000070    -0.00000080    -0.00000050    -0.00000080
8178.48397065    -0.00000097    -0.00000130    -0.00000080    -0.00000080
8178.88953264    -0.00000103    -0.00000130    -0.00000130    -0.00000050
8179.29316338    -0.00000097    -0.00000080    -0.00000080    -0.00000130
8179.69679413    -0.00000087    -0.00000130    -0.00000080    -0.00000050
8180.10042487    -0.00000080    -0.00000080    -0.00000080    -0.00000080
8180.50598687    -0.00000053    -0.00000080    -0.00000030    -0.00000050
8180.90961761    0.00000000    0.00000000    0.00000000    0.00000000
8181.31324836    0.00000003    -0.00000050    0.00000030    0.00000030
8181.71687910    0.00000053    0.00000030    0.00000050    0.00000080
8182.12050985    0.00000137    0.00000130    0.00000130    0.00000150
8182.52607184    0.00000437    0.00000380    0.00000430    0.00000500
8182.92970259    0.00001337    0.00001250    0.00001330    0.00001430
8183.33333333    0.00003843    0.00003580    0.00003900    0.00004050
8183.73696408    0.00008743    0.00008280    0.00008850    0.00009100
8184.14059482    0.00015427    0.00014800    0.00015550    0.00015930
8184.54615682    0.00022620    0.00022030    0.00022730    0.00023100
8184.94978756    0.00027710    0.00027350    0.00027850    0.00027930
8185.35341831    0.00028793    0.00028750    0.00028830    0.00028800
8185.75704905    0.00026650    0.00026850    0.00026600    0.00026500
8186.16067980    0.00021753    0.00022250    0.00021730    0.00021280
8186.56624179    0.00015863    0.00016330    0.00015780    0.00015480
8186.96987254    0.00010287    0.00010780    0.00010150    0.00009930
8187.37350328    0.00007137    0.00007330    0.00007080    0.00007000
8187.77713403    0.00005553    0.00005680    0.00005530    0.00005450
8188.18269602    0.00004570    0.00004680    0.00004530    0.00004500
8188.58632677    0.00002953    0.00003050    0.00002930    0.00002880
8188.98995751    0.00000870    0.00001030    0.00000800    0.00000780
8189.39358826    0.00000063    0.00000130    0.00000030    0.00000030
8189.79721900    -0.00000050    -0.00000050    -0.00000050    -0.00000050
8190.20278100    -0.00000053    0.00000000    -0.00000080    -0.00000080
8190.60641174    -0.00000037    -0.00000030    -0.00000050    -0.00000030
8191.01004249    0.00000000    -0.00000030    0.00000000    0.00000030
8191.41367323    0.00000020    0.00000030    0.00000000    0.00000030
8191.81730398    0.00000037    0.00000030    0.00000050    0.00000030
8192.22286597    0.00000080    0.00000080    0.00000080    0.00000080
8192.62649672    0.00000217    0.00000200    0.00000200    0.00000250
8193.03012746    0.00000613    0.00000580    0.00000630    0.00000630
8193.43375821    0.00001770    0.00001630    0.00001780    0.00001900
