8175.00000000    -0.00000742    -0.00000793    -0.00000627    -0.00000807
8175.20084975    -0.00000735    -0.00000775    -0.00000533    -0.00000898
8175.40363075    -0.00000633    -0.00000617    -0.00000712    -0.00000570
8175.60448049    -0.00000516    -0.00000492    -0.00000365    -0.00000692
8175.80533024    -0.00000610    -0.00000496    -0.00000758    -0.00000576
8176.00617999    -0.00000596    -0.00000627    -0.00000586    -0.00000576
8176.20896099    -0.00000689    -0.00000838    -0.00000467    -0.00000762
8176.40981074    -0.00000679    -0.00000645    -0.00000798    -0.00000595
8176.61066049    -0.00000566    -0.00000527    -0.00000688    -0.00000482
8176.81151024    -0.00000659    -0.00000668    -0.00000642    -0.00000667
8177.01429123    -0.00000681    -0.00000737    -0.00000898    -0.00000407
8177.21514098    -0.00000721    -0.00000651    -0.00000838    -0.00000673
8177.41599073    -0.00000614    -0.00000693    -0.00000608    -0.00000542
8177.61684048    -0.00000678    -0.00000605    -0.00000702    -0.00000726
8177.81962148    -0.00000790    -0.00000790    -0.00000823    -0.00000758
8178.02047122    -0.00000592    -0.00000668    -0.00000415    -0.00000692
8178.22132097    -0.00000661    -0.00000623    -0.00000643    -0.00000718
8178.42217072    -0.00000678    -0.00000583    -0.00000771    -0.00000681
8178.62495172    -0.00000670    -0.00000576    -0.00000721    -0.00000712
8178.82580147    -0.00000626    -0.00000658    -0.00000613    -0.00000606
8179.02665122    -0.00000722    -0.00000793    -0.00000740    -0.00000633
8179.22750097    -0.00000638    -0.00000668    -0.00000531    -0.00000715
8179.43028196    -0.00000697    -0.00000667    -0.00000632    -0.00000792
8179.63113171    -0.00000569    -0.00000525    -0.00000655    -0.00000527
8179.83198146    -0.00000683    -0.00000822    -0.00000550    -0.00000676
8180.03283121    -0.00000720    -0.00000803    -0.00000826    -0.00000532
8180.23561221    -0.00000672    -0.00000690    -0.00000688    -0.00000638
8180.43646195    -0.00000489    -0.00000425    -0.00000456    -0.00000587
8180.63731170    -0.00000674    -0.00000731    -0.00000606    -0.00000686
8180.83816145    -0.00000795    -0.00000797    -0.00000813    -0.00000775
8181.04094245    -0.00000711    -0.00000656    -0.00000751    -0.00000725
8181.24179220    -0.00000644    -0.00000731    -0.00000590    -0.00000611
8181.44264195    -0.00000736    -0.00000638    -0.00000796    -0.00000773
8181.64349170    -0.00000692    -0.00000595    -0.00000668    -0.00000813
8181.84627269    -0.00000584    -0.00000775    -0.00000565    -0.00000413
8182.04712244    -0.00000696    -0.00000730    -0.00000508    -0.00000850
8182.24797219    -0.00000748    -0.00000820    -0.00000681    -0.00000743
8182.44882194    -0.00000677    -0.00000648    -0.00000713    -0.00000670
8182.65160294    -0.00000502    -0.00000406    -0.00000518    -0.00000581
8182.85245268    -0.00000703    -0.00000756    -0.00000646    -0.00000707
8183.05330243    -0.00000529    -0.00000625    -0.00000407    -0.00000556
8183.25415218    -0.00000528    -0.00000675    -0.00000507    -0.00000401
8183.45693318    -0.00000270    -0.00000281    -0.00000278    -0.00000251
8183.65778293    -0.00000103    -0.00000156    -0.00000108    -0.00000045
8183.85863268    0.00000045    0.00000112    -0.00000013    0.00000037
8184.05948243    0.00000499    0.00000356    0.00000488    0.00000652
8184.26226342    0.00000547    0.00000548    0.00000592    0.00000500
8184.46311317    0.00000725    0.00000571    0.00000743    0.00000861
8184.66396292    0.00000873    0.00000885    0.00000847    0.00000888
8184.86481267    0.00001088    0.00001018    0.00001013    0.00001233
8185.06759367    0.00001159    0.00001123    0.00001236    0.00001117
8185.26844341    0.00001085    0.00001028    0.00001103    0.00001125
8185.46929316    0.00001003    0.00001117    0.00000968    0.00000925
8185.67207416    0.00000938    0.00000912    0.00000966    0.00000936
8185.87292391    0.00000960    0.00001026    0.00001035    0.00000818
8186.07377366    0.00000981    0.00000975    0.00001000    0.00000968
8186.27462341    0.00001066    0.00001120    0.00001173    0.00000905
8186.47740440    0.00001021    0.00001075    0.00000901    0.00001088
8186.67825415    0.00001279    0.00001283    0.00001195    0.00001358
8186.87910390    0.00001429    0.00001272    0.00001428    0.00001587
8187.07995365    0.00001384    0.00001491    0.00001356    0.00001305
8187.28273465    0.00001337    0.00001355    0.00001272    0.00001385
8187.48358440    0.00001466    0.00001262    0.00001515    0.00001621
8187.68443414    0.00001442    0.00001400    0.00001348    0.00001578
8187.88528389    0.00001485    0.00001642    0.00001421    0.00001392
8188.08806489    0.00001196    0.00001275    0.00001196    0.00001117
8188.28891464    0.00001209    0.00001256    0.00001153    0.00001218
8188.48976439    0.00000645    0.00000521    0.00000673    0.00000742
8188.69061414    0.00000131    0.00000115    0.00000025    0.00000252
8188.89339513    -0.00000193    0.00000062    -0.00000128    -0.00000512
8189.09424488    -0.00000537    -0.00000576    -0.00000493    -0.00000543
8189.29509463    -0.00000520    -0.00000551    -0.00000583    -0.00000427
8189.49594438    -0.00000674    -0.00000548    -0.00000736    -0.00000737
8189.69872538    -0.00000502    -0.00000596    -0.00000297    -0.00000612
8189.89957513    -0.00000673    -0.00000683    -0.00000668    -0.00000667
8190.10042487    -0.00000637    -0.00000586    -0.00000623    -0.00000701
8190.30127462    -0.00000891    -0.00000820    -0.00000942    -0.00000912
8190.50405562    -0.00000722    -0.00000796    -0.00000592    -0.00000777
8190.70490537    -0.00000648    -0.00000763    -0.00000612    -0.00000568
8190.90575512    -0.00000621    -0.00000730    -0.00000561    -0.00000573
8191.10660487    -0.00000601    -0.00000620    -0.00000433    -0.00000750
8191.30938586    -0.00000553    -0.00000706    -0.00000617    -0.00000335
8191.51023561    -0.00000755    -0.00000835    -0.00000868    -0.00000561
8191.71108536    -0.00000654    -0.00000537    -0.00000676    -0.00000750
8191.91193511    -0.00000682    -0.00000701    -0.00000708    -0.00000636
8192.11471611    -0.00000786    -0.00000751    -0.00000863    -0.00000745
8192.31556586    -0.00000741    -0.00000707    -0.00000688    -0.00000828
8192.51641560    -0.00000739    -0.00000623    -0.00000793    -0.00000801
8192.71726535    -0.00000609    -0.00000493    -0.00000662    -0.00000673
8192.92004635    -0.00000583    -0.00000656    -0.00000487    -0.00000605
8193.12089610    -0.00000542    -0.00000600    -0.00000437    -0.00000590
8193.32174585    -0.00000565    -0.00000618    -0.00000688    -0.00000388
8193.52259560    -0.00000521    -0.00000542    -0.00000518    -0.00000502
8193.72537659    -0.00000429    -0.00000450    -0.00000395    -0.00000443
8193.92622634    -0.00000246    -0.00000425    -0.00000210    -0.00000103
8194.12707609    -0.00000054    0.00000013    -0.00000063    -0.00000113
8194.32792584    0.00000513    0.00000612    0.00000507    0.00000421
8194.53070684    0.00001062    0.00001080    0.00001106    0.00001000
8194.73155659    0.00001279    0.00001260    0.00001310    0.00001266
8194.93240633    0.00001563    0.00001467    0.00001655    0.00001566
8195.13518733    0.00001660    0.00001655    0.00001660    0.00001665
8195.33603708    0.00001637    0.00001448    0.00001772    0.00001691
8195.53688683    0.00001763    0.00001785    0.00001747    0.00001758
8195.73773658    0.00001695    0.00001597    0.00001772    0.00001716
8195.94051757    0.00001652    0.00001678    0.00001606    0.00001671
8196.14136732    0.00001576    0.00001665    0.00001491    0.00001573
8196.34221707    0.00001467    0.00001466    0.00001523    0.00001412
8196.54306682    0.00001281    0.00001160    0.00001275    0.00001408
8196.74584782    0.00001560    0.00001555    0.00001586    0.00001540
8196.94669757    0.00001768    0.00001787    0.00001780    0.00001736
8197.14754732    0.00001964    0.00002005    0.00001952    0.00001935
8197.34839706    0.00002107    0.00002085    0.00002140    0.00002097
8197.55117806    0.00002264    0.00002341    0.00002291    0.00002160
8197.75202781    0.00002285    0.00002182    0.00002263    0.00002410
8197.95287756    0.00002179    0.00002141    0.00002288    0.00002107
8198.15372731    0.00002217    0.00002303    0.00002116    0.00002232
8198.35650830    0.00002326    0.00002271    0.00002336    0.00002372
8198.55735805    0.00002179    0.00002328    0.00001942    0.00002267
8198.75820780    0.00002017    0.00002013    0.00002107    0.00001931
8198.95905755    0.00001450    0.00001462    0.00001405    0.00001483
8199.16183855    0.00001112    0.00001022    0.00001188    0.00001125
8199.36268830    0.00000776    0.00000820    0.00000712    0.00000795
8199.56353805    -0.00000128    0.00000000    -0.00000168    -0.00000216
8199.76438779    -0.00000457    -0.00000407    -0.00000565    -0.00000400
8199.96716879    -0.00000389    -0.00000310    -0.00000523    -0.00000333
8200.16801854    -0.00000563    -0.00000530    -0.00000568    -0.00000590
8200.36886829    -0.00000620    -0.00000495    -0.00000652    -0.00000713
8200.56971804    -0.00000637    -0.00000681    -0.00000575    -0.00000655
8200.77249903    -0.00000653    -0.00000762    -0.00000658    -0.00000540
8200.97334878    -0.00000584    -0.00000657    -0.00000538    -0.00000556
8201.17419853    -0.00000640    -0.00000651    -0.00000593    -0.00000675
8201.37504828    -0.00000750    -0.00000713    -0.00000796    -0.00000742
8201.57782928    -0.00000721    -0.00000718    -0.00000730    -0.00000715
8201.77867903    -0.00000691    -0.00000650    -0.00000782    -0.00000642
8201.97952878    -0.00000697    -0.00000775    -0.00000640    -0.00000676
8202.18037852    -0.00000669    -0.00000718    -0.00000617    -0.00000671
8202.38315952    -0.00000672    -0.00000725    -0.00000627    -0.00000665
8202.58400927    -0.00000718    -0.00000733    -0.00000755    -0.00000667
8202.78485902    -0.00000666    -0.00000650    -0.00000652    -0.00000696
8202.98570877    -0.00000726    -0.00000777    -0.00000681    -0.00000721
8203.18848976    -0.00000660    -0.00000702    -0.00000683    -0.00000596
